  1.1293630701E+011  7.3324487477E-008  7.4686538348E+028
  1.6198228551E+011  2.0828564079E-007  1.4994916515E+029
  1.9204479827E+011  3.8083715974E-007  2.2579232402E+029
  2.1129655359E+011  6.4221186476E-007  3.0222049284E+029
  2.2540007544E+011  9.2698795659E-007  3.7923818403E+029
  2.3672119694E+011  1.2081839954E-006  4.5684994484E+029
  2.4586834403E+011  1.5538457950E-006  5.3506035756E+029
  2.5359878925E+011  1.9009735960E-006  6.1387403985E+029
  2.6029926105E+011  2.2597492681E-006  6.9329564498E+029
  2.6611979633E+011  2.6729967871E-006  7.7332986211E+029
  2.7135379713E+011  3.0479050024E-006  8.5398141657E+029
  2.7619133246E+011  3.3765404032E-006  9.3525507015E+029
  2.8054155402E+011  3.8396057336E-006  1.0171556214E+030
  2.8462723116E+011  4.1759587925E-006  1.0996879057E+030
  2.8837127027E+011  4.6506664191E-006  1.1828567960E+030
  2.9186208913E+011  5.0860064933E-006  1.2666672027E+030
  2.9520035273E+011  5.4196750940E-006  1.3511240741E+030
  2.9842394345E+011  5.7171476183E-006  1.4362323966E+030
  3.0144547191E+011  6.2103405662E-006  1.5219971950E+030
  3.0430776360E+011  6.6713354856E-006  1.6084235332E+030
  3.0707501536E+011  7.0193759081E-006  1.6955165139E+030
  3.0966550135E+011  7.6244272788E-006  1.7832812790E+030
  3.1210327696E+011  8.2340211338E-006  1.8717230105E+030
  3.1443168864E+011  8.7576136687E-006  1.9608469299E+030
  3.1668031534E+011  9.2096338657E-006  2.0506582993E+030
  3.1887242039E+011  9.5923397354E-006  2.1411624214E+030
  3.2098924009E+011  1.0084225893E-005  2.2323646395E+030
  3.2294123396E+011  1.1097391791E-005  2.3242703384E+030
  3.2474016981E+011  1.2213183076E-005  2.4168849443E+030
  3.2647093965E+011  1.2870430266E-005  2.5102139253E+030
  3.2813950809E+011  1.3532747078E-005  2.6042627918E+030
  3.2975606146E+011  1.4156591401E-005  2.6990370964E+030
  3.3132464998E+011  1.4783924356E-005  2.7945424348E+030
  3.3281962987E+011  1.5715481130E-005  2.8907844458E+030
  3.3424988492E+011  1.6638514761E-005  2.9877688116E+030
  3.3563330008E+011  1.7420513706E-005  3.0855012582E+030
  3.3697347037E+011  1.8208544536E-005  3.1839875561E+030
  3.3823064252E+011  1.9650348382E-005  3.2832335199E+030
  3.3941953789E+011  2.1030000112E-005  3.3832450092E+030
  3.4056781026E+011  2.2033118781E-005  3.4840279289E+030
  3.4167863328E+011  2.3043974923E-005  3.5855882294E+030
  3.4275560508E+011  2.4045155701E-005  3.6879319068E+030
  3.4380244135E+011  2.5022833457E-005  3.7910650038E+030
  3.4482114666E+011  2.6008052450E-005  3.8949936094E+030
  3.4581797065E+011  2.6880855756E-005  3.9997238598E+030
  3.4680624198E+011  2.7420138097E-005  4.1052619383E+030
  3.4778624392E+011  2.7963580148E-005  4.2116140760E+030
  3.4875824751E+011  2.8511213994E-005  4.3187865522E+030
  3.4972251222E+011  2.9063071969E-005  4.4267856945E+030
  3.5066461053E+011  3.0079800045E-005  4.5356178792E+030
  3.5158321436E+011  3.1191979612E-005  4.6452895320E+030
  3.5249167480E+011  3.1889018707E-005  4.7558071281E+030
  3.5339291036E+011  3.2499262325E-005  4.8671771925E+030
  3.5428714841E+011  3.3114213008E-005  4.9794063008E+030
  3.5516741779E+011  3.4008968078E-005  5.0925010790E+030
  3.5602443338E+011  3.5312994463E-005  5.2064682044E+030
  3.5686513037E+011  3.6388883688E-005  5.3213144059E+030
  3.5769890747E+011  3.7087436996E-005  5.4370464641E+030
  3.5852598038E+011  3.7791378537E-005  5.5536712120E+030
  3.5934655591E+011  3.8500749872E-005  5.6711955352E+030
  3.6016083250E+011  3.9215592886E-005  5.7896263726E+030
  3.6096481719E+011  4.0143444267E-005  5.9089707166E+030
  3.6175601379E+011  4.1228077926E-005  6.0292356132E+030
  3.6253497831E+011  4.2321077816E-005  6.1504281633E+030
  3.6330223194E+011  4.3422508471E-005  6.2725555220E+030
  3.6406212433E+011  4.4306521171E-005  6.3956249001E+030
  3.6481738920E+011  4.5048302055E-005  6.5196435637E+030
  3.6556815474E+011  4.5795804605E-005  6.6446188350E+030
  3.6631454475E+011  4.6549072954E-005  6.7705580928E+030
  3.6705667889E+011  4.7308151577E-005  6.8974687726E+030
  3.6779467283E+011  4.8073085290E-005  7.0253583675E+030
  3.6852863844E+011  4.8843919256E-005  7.1542344283E+030
  3.6925926804E+011  4.9581085456E-005  7.2841045639E+030
  3.6998863940E+011  5.0186806932E-005  7.4149764421E+030
  3.7071679311E+011  5.0797200591E-005  7.5468577897E+030
  3.7144376907E+011  5.1412302471E-005  7.6797563933E+030
  3.7216960643E+011  5.2032148888E-005  7.8136800992E+030
  3.7289434368E+011  5.2656776440E-005  7.9486368147E+030
  3.7361801865E+011  5.3286222005E-005  8.0846345076E+030
  3.7433590189E+011  5.4278056481E-005  8.2216812075E+030
  3.7504519555E+011  5.5508748885E-005  8.3597850058E+030
  3.7574620992E+011  5.6748934135E-005  8.4989540564E+030
  3.7644210200E+011  5.7760421138E-005  8.6391965759E+030
  3.7713325140E+011  5.8759935674E-005  8.7805208446E+030
  3.7781979071E+011  5.9767159884E-005  8.9229352064E+030
  3.7850184776E+011  6.0782153234E-005  9.0664480696E+030
  3.7917954581E+011  6.1804975652E-005  9.2110679075E+030
  3.7985541671E+011  6.2611652370E-005  9.3568032585E+030
  3.8053046345E+011  6.3334967664E-005  9.5036627271E+030
  3.8120471640E+011  6.4063862191E-005  9.6516549842E+030
  3.8187820550E+011  6.4798378985E-005  9.8007887673E+030
  3.8255096021E+011  6.5538561415E-005  9.9510728816E+030
  3.8322300955E+011  6.6284453180E-005  1.0102516200E+031
  3.8389411423E+011  6.7062822461E-005  1.0255127664E+031
  3.8456242661E+011  6.8037784974E-005  1.0408916284E+031
  3.8522801762E+011  6.9020267781E-005  1.0563891139E+031
  3.8589095622E+011  7.0010328887E-005  1.0720061381E+031
  3.8655124695E+011  7.1014745311E-005  1.0877436229E+031
  3.8720876823E+011  7.2047530923E-005  1.1036024974E+031
  3.8786359006E+011  7.3088282841E-005  1.1195836981E+031
  3.8851578050E+011  7.4137062513E-005  1.1356881685E+031
  3.8916521595E+011  7.5215883294E-005  1.1519168593E+031
  3.8981163065E+011  7.6342536101E-005  1.1682707289E+031
  3.9045510119E+011  7.7477879251E-005  1.1847507426E+031
  3.9109570194E+011  7.8621979776E-005  1.2013578736E+031
  3.9173350517E+011  7.9774905227E-005  1.2180931023E+031
  3.9236840758E+011  8.0958813127E-005  1.2349574169E+031
  3.9300044063E+011  8.2157242187E-005  1.2519518129E+031
  3.9362967635E+011  8.3364915231E-005  1.2690772938E+031
  3.9425618474E+011  8.4581903561E-005  1.2863348707E+031
  3.9488003382E+011  8.5808279031E-005  1.3037255625E+031
  3.9550137396E+011  8.7032324820E-005  1.3212503959E+031
  3.9612318132E+011  8.7852672097E-005  1.3389104057E+031
  3.9674546913E+011  8.8679347055E-005  1.3567066345E+031
  3.9736825059E+011  8.9512398502E-005  1.3746401331E+031
  3.9799153888E+011  9.0351875622E-005  1.3927119603E+031
  3.9861534714E+011  9.1197827980E-005  1.4109231829E+031
  3.9923968847E+011  9.2050305522E-005  1.4292748764E+031
  3.9986457595E+011  9.2909358579E-005  1.4477681241E+031
  4.0048866509E+011  9.3978768102E-005  1.4664040180E+031
  4.0110923204E+011  9.5477364177E-005  1.4851836583E+031
  4.0172636851E+011  9.6987519550E-005  1.5041081538E+031
  4.0234016329E+011  9.8509323381E-005  1.5231786218E+031
