Started: 2026-06-16T10:17:44.868001
Command: ./snec (cwd=/Users/arifchu/Desktop/GitHub/supernova_theory/snec/runs/model_variants/rsg_e0p5_ni050)


 ***********************************
 * Supernova Explosion Code (SNEC) *
 ***********************************

 Removing output directory contents: Data
 Using the Paczynski EOS!
 Profile file: profiles/15Msol_RSG.short
 We have         3208 profile zones.
 We have         3208 composition profile zones.
************************************************************
 Operating in Thermal Bomb Mode  1
 Bomb energy is spread over =           14 points
 Total energy of the model =   -6.4161114802470171E+050  ergs
 Total energy of the bomb =    1.1416111480247018E+051  ergs
************************************************************
 composing opacity tables from OPAL (may take a few minutes)...
 finished composing opacity tables
      nt           time          dtime       max(rho)       shockpos
  131000   4.312439E+04   3.339693E-01   1.912189E+03   2.127671E+13
  132000   4.345821E+04   3.339758E-01   1.911892E+03   2.152977E+13
  133000   4.379207E+04   3.339662E-01   1.911351E+03   2.158113E+13
  134000   4.412586E+04   3.339757E-01   1.911838E+03   2.164405E+13
  135000   4.445973E+04   3.339268E-01   1.911677E+03   2.189714E+13
  136000   4.479359E+04   3.339313E-01   1.911994E+03   2.194660E+13
  137000   4.512751E+04   3.339892E-01   1.910885E+03   2.200768E+13
  138000   4.546140E+04   3.340505E-01   1.910640E+03   2.226032E+13
  139000   4.579542E+04   3.340069E-01   1.910970E+03   2.230820E+13
  140000   4.612941E+04   3.340548E-01   1.910525E+03   2.236773E+13
  141000   4.646341E+04   3.340127E-01   1.910240E+03   2.261950E+13
  142000   4.679743E+04   3.341643E-01   1.909756E+03   2.266607E+13
  143000   4.713154E+04   3.340303E-01   1.910278E+03   2.272428E+13
  144000   4.746561E+04   3.340999E-01   1.909788E+03   2.297487E+13
  145000   4.779979E+04   3.341467E-01   1.909081E+03   2.302036E+13
  146000   4.813397E+04   3.342331E-01   1.908348E+03   2.307746E+13
  147000   4.846821E+04   3.341548E-01   1.908970E+03   2.332670E+13
  148000   4.880253E+04   3.343862E-01   1.907061E+03   2.337129E+13
  149000   4.913693E+04   3.343171E-01   1.906915E+03   2.342751E+13
  150000   4.947131E+04   3.344974E-01   1.906199E+03   2.367466E+13
  151000   4.980582E+04   3.344253E-01   1.906345E+03   2.371859E+13
  152000   5.014033E+04   3.344439E-01   1.905799E+03   2.377414E+13
  153000   5.047483E+04   3.344515E-01   1.906062E+03   2.401822E+13
  154000   5.080938E+04   3.346565E-01   1.904518E+03   2.406176E+13
  155000   5.114398E+04   3.344461E-01   1.905679E+03   2.411695E+13
  156000   5.147856E+04   3.345622E-01   1.905001E+03   2.435763E+13
  157000   5.181319E+04   3.345712E-01   1.904562E+03   2.440112E+13
  158000   5.214783E+04   3.346380E-01   1.904152E+03   2.445629E+13
  159000   5.248251E+04   3.345515E-01   1.904889E+03   2.469388E+13
  160000   5.281722E+04   3.347075E-01   1.903165E+03   2.473760E+13
  161000   5.315199E+04   3.347151E-01   1.903215E+03   2.479301E+13
  162000   5.348678E+04   3.348274E-01   1.902759E+03   2.502746E+13
  163000   5.382160E+04   3.347073E-01   1.903378E+03   2.507158E+13
  164000   5.415641E+04   3.347612E-01   1.902695E+03   2.512738E+13
  165000   5.449124E+04   3.347648E-01   1.902734E+03   2.535789E+13
  166000   5.482609E+04   3.347806E-01   1.902405E+03   2.540256E+13
  167000   5.516094E+04   3.347445E-01   1.903101E+03   2.545888E+13
  168000   5.549581E+04   3.348161E-01   1.902190E+03   2.568450E+13
  169000   5.583067E+04   3.347851E-01   1.902471E+03   2.572994E+13
  170000   5.616555E+04   3.348741E-01   1.902077E+03   2.578704E+13
  171000   5.650047E+04   3.348857E-01   1.902014E+03   2.600726E+13
  172000   5.683543E+04   3.348877E-01   1.901424E+03   2.605383E+13
  173000   5.717040E+04   3.349925E-01   1.900828E+03   2.611207E+13
  174000   5.750545E+04   3.350074E-01   1.900493E+03   2.632713E+13
  175000   5.784048E+04   3.349588E-01   1.901196E+03   2.637517E+13
  176000   5.817554E+04   3.350472E-01   1.900156E+03   2.660710E+13
  177000   5.851065E+04   3.351234E-01   1.899432E+03   2.664509E+13
  178000   5.884579E+04   3.350722E-01   1.899946E+03   2.669482E+13
  179000   5.918091E+04   3.350796E-01   1.899464E+03   2.692163E+13
  180000   5.951611E+04   3.351259E-01   1.898950E+03   2.696138E+13
  181000   5.985128E+04   3.351593E-01   1.898759E+03   2.701288E+13
  182000   6.018651E+04   3.351918E-01   1.898219E+03   2.723391E+13
  183000   6.052181E+04   3.352824E-01   1.897592E+03   2.727554E+13
  184000   6.085716E+04   3.352984E-01   1.897496E+03   2.732894E+13
  185000   6.119251E+04   3.353433E-01   1.896287E+03   2.754355E+13
  186000   6.152795E+04   3.353655E-01   1.896454E+03   2.758728E+13
  187000   6.186338E+04   3.353450E-01   1.896283E+03   2.764275E+13
  188000   6.219886E+04   3.354563E-01   1.895662E+03   2.785044E+13
  189000   6.253438E+04   3.354996E-01   1.894872E+03   2.789654E+13
  190000   6.286992E+04   3.354515E-01   1.895338E+03   2.811783E+13
  191000   6.320545E+04   3.354872E-01   1.894857E+03   2.815483E+13
  192000   6.354104E+04   3.355422E-01   1.894723E+03   2.820362E+13
  193000   6.387662E+04   3.355293E-01   1.893878E+03   2.841754E+13
  194000   6.421225E+04   3.355775E-01   1.894112E+03   2.845739E+13
  195000   6.454792E+04   3.355996E-01   1.893458E+03   2.850910E+13
  196000   6.488364E+04   3.356852E-01   1.892866E+03   2.871569E+13
  197000   6.521936E+04   3.357278E-01   1.892251E+03   2.875862E+13
  198000   6.555512E+04   3.356988E-01   1.892782E+03   2.881340E+13
  199000   6.589091E+04   3.357478E-01   1.891713E+03   2.901253E+13
      nt           time          dtime       max(rho)       shockpos
  200000   6.622675E+04   3.357900E-01   1.891817E+03   2.905874E+13
  201000   6.656257E+04   3.357731E-01   1.891313E+03   2.927024E+13
  202000   6.689842E+04   3.357954E-01   1.891490E+03   2.930803E+13
  203000   6.723430E+04   3.358351E-01   1.891169E+03   2.935773E+13
  204000   6.757016E+04   3.358213E-01   1.891161E+03   2.956069E+13
  205000   6.790605E+04   3.359139E-01   1.889856E+03   2.960217E+13
  206000   6.824200E+04   3.358979E-01   1.890655E+03   2.965563E+13
  207000   6.857796E+04   3.359393E-01   1.889789E+03   2.984981E+13
  208000   6.891396E+04   3.360125E-01   1.889172E+03   2.989534E+13
  209000   6.925001E+04   3.360348E-01   1.888781E+03   3.010041E+13
  210000   6.958604E+04   3.359659E-01   1.889233E+03   3.013819E+13
  211000   6.992214E+04   3.361312E-01   1.887837E+03   3.018799E+13
  212000   7.025828E+04   3.361175E-01   1.888048E+03   3.038419E+13
  213000   7.059442E+04   3.361175E-01   1.887552E+03   3.042635E+13
  214000   7.093056E+04   3.361166E-01   1.887835E+03   3.048050E+13
  215000   7.126678E+04   3.362032E-01   1.887203E+03   3.066797E+13
  216000   7.160296E+04   3.361909E-01   1.886995E+03   3.071467E+13
  217000   7.193919E+04   3.362842E-01   1.886153E+03   3.091244E+13
  218000   7.227547E+04   3.362317E-01   1.886437E+03   3.095176E+13
  219000   7.261180E+04   3.363621E-01   1.885439E+03   3.100314E+13
  220000   7.294812E+04   3.363958E-01   1.885179E+03   3.119148E+13
  221000   7.328452E+04   3.364090E-01   1.884658E+03   3.123568E+13
  222000   7.362091E+04   3.363943E-01   1.884673E+03   3.143336E+13
  223000   7.395739E+04   3.365132E-01   1.884027E+03   3.147056E+13
  224000   7.429386E+04   3.364921E-01   1.883672E+03   3.151989E+13
  225000   7.463037E+04   3.365363E-01   1.883432E+03   3.170737E+13
  226000   7.496686E+04   3.365004E-01   1.883892E+03   3.174988E+13
  227000   7.530342E+04   3.366010E-01   1.882971E+03   3.194588E+13
  228000   7.563996E+04   3.366287E-01   1.882412E+03   3.198178E+13
  229000   7.597657E+04   3.366365E-01   1.882541E+03   3.202986E+13
  230000   7.631318E+04   3.366584E-01   1.882121E+03   3.221556E+13
  231000   7.664987E+04   3.367829E-01   1.881431E+03   3.225717E+13
  232000   7.698653E+04   3.367325E-01   1.881429E+03   3.245109E+13
  233000   7.732325E+04   3.367653E-01   1.880908E+03   3.248644E+13
  234000   7.766000E+04   3.368180E-01   1.880532E+03   3.253402E+13
  235000   7.799682E+04   3.368525E-01   1.880453E+03   3.271758E+13
  236000   7.833359E+04   3.368314E-01   1.879929E+03   3.275899E+13
  237000   7.867043E+04   3.368962E-01   1.879935E+03   3.295000E+13
  238000   7.900727E+04   3.368487E-01   1.880148E+03   3.298542E+13
  239000   7.934413E+04   3.369690E-01   1.879278E+03   3.303311E+13
  240000   7.968100E+04   3.369979E-01   1.878756E+03   3.321309E+13
  241000   8.001794E+04   3.369793E-01   1.879055E+03   3.325491E+13
  242000   8.035486E+04   3.369957E-01   1.878557E+03   3.344176E+13
  243000   8.069186E+04   3.370968E-01   1.878009E+03   3.347786E+13
  244000   8.102884E+04   3.370562E-01   1.877760E+03   3.352627E+13
  245000   8.136588E+04   3.371278E-01   1.877556E+03   3.370162E+13
  246000   8.170295E+04   3.371685E-01   1.877051E+03   3.374449E+13
  247000   8.204008E+04   3.371901E-01   1.876747E+03   3.392600E+13
  248000   8.237716E+04   3.371940E-01   1.876476E+03   3.396350E+13
  249000   8.271430E+04   3.371934E-01   1.876792E+03   3.401341E+13
  250000   8.305147E+04   3.372462E-01   1.876166E+03   3.418327E+13
  251000   8.338865E+04   3.372916E-01   1.875829E+03   3.422806E+13
  252000   8.372583E+04   3.373117E-01   1.875439E+03   3.440366E+13
  253000   8.406310E+04   3.373279E-01   1.875434E+03   3.444345E+13
  254000   8.440036E+04   3.373906E-01   1.874883E+03   3.462450E+13
  255000   8.473765E+04   3.374079E-01   1.874729E+03   3.465948E+13
  256000   8.507497E+04   3.374696E-01   1.873839E+03   3.470698E+13
  257000   8.541235E+04   3.374254E-01   1.874231E+03   3.487598E+13
  258000   8.574974E+04   3.374984E-01   1.873592E+03   3.491883E+13
  259000   8.608717E+04   3.375333E-01   1.873235E+03   3.509282E+13
  260000   8.642460E+04   3.375408E-01   1.873118E+03   3.513116E+13
  261000   8.676206E+04   3.374913E-01   1.873605E+03   3.530994E+13
  262000   8.709955E+04   3.376155E-01   1.872280E+03   3.534396E+13
  263000   8.743706E+04   3.375787E-01   1.872467E+03   3.539064E+13
  264000   8.777458E+04   3.376428E-01   1.872160E+03   3.555722E+13
  265000   8.811215E+04   3.376371E-01   1.872073E+03   3.559969E+13
  266000   8.844974E+04   3.376678E-01   1.871400E+03   3.577095E+13
  267000   8.878735E+04   3.376999E-01   1.871446E+03   3.580929E+13
  268000   8.912500E+04   3.377680E-01   1.870511E+03   3.598447E+13
  269000   8.946271E+04   3.377280E-01   1.870920E+03   3.601882E+13
  270000   8.980043E+04   3.377957E-01   1.870215E+03   3.606587E+13
  271000   9.013814E+04   3.378281E-01   1.870080E+03   3.622831E+13
  272000   9.047590E+04   3.378185E-01   1.869894E+03   3.627151E+13
  273000   9.081369E+04   3.378249E-01   1.870127E+03   3.643797E+13
  274000   9.115149E+04   3.378639E-01   1.869096E+03   3.647741E+13
  275000   9.148931E+04   3.378973E-01   1.869182E+03   3.664725E+13
  276000   9.182718E+04   3.379345E-01   1.868824E+03   3.668308E+13
  277000   9.216505E+04   3.379231E-01   1.868840E+03   3.673168E+13
  278000   9.250298E+04   3.379704E-01   1.868019E+03   3.688834E+13
  279000   9.284092E+04   3.380352E-01   1.867855E+03   3.693355E+13
  280000   9.317892E+04   3.380321E-01   1.867498E+03   3.709328E+13
  281000   9.351693E+04   3.380574E-01   1.867455E+03   3.713522E+13
  282000   9.385500E+04   3.380975E-01   1.866693E+03   3.729782E+13
  283000   9.419303E+04   3.380957E-01   1.866948E+03   3.733661E+13
  284000   9.453113E+04   3.381417E-01   1.866525E+03   3.750178E+13
  285000   9.486926E+04   3.381495E-01   1.866320E+03   3.753759E+13
  286000   9.520740E+04   3.381705E-01   1.865872E+03   3.770502E+13
  287000   9.554555E+04   3.382208E-01   1.865720E+03   3.773803E+13
  288000   9.588379E+04   3.382413E-01   1.865216E+03   3.778402E+13
  289000   9.622201E+04   3.382279E-01   1.865304E+03   3.793792E+13
  290000   9.656030E+04   3.383557E-01   1.864331E+03   3.798131E+13
  291000   9.689862E+04   3.383744E-01   1.863953E+03   3.813733E+13
  292000   9.723699E+04   3.383344E-01   1.864085E+03   3.817825E+13
  293000   9.757535E+04   3.383880E-01   1.863677E+03   3.833609E+13
  294000   9.791378E+04   3.384471E-01   1.862980E+03   3.837468E+13
  295000   9.825219E+04   3.384469E-01   1.863208E+03   3.853397E+13
  296000   9.859067E+04   3.384864E-01   1.862865E+03   3.857037E+13
  297000   9.892916E+04   3.385257E-01   1.862153E+03   3.873105E+13
  298000   9.926770E+04   3.385405E-01   1.862094E+03   3.876543E+13
  299000   9.960623E+04   3.386044E-01   1.861789E+03   3.881301E+13
  300000   9.994484E+04   3.385964E-01   1.861453E+03   3.896000E+13
  301000   1.002835E+05   3.386420E-01   1.860990E+03   3.900574E+13
  302000   1.006221E+05   3.386926E-01   1.860568E+03   3.915400E+13
  303000   1.009608E+05   3.387349E-01   1.860062E+03   3.919800E+13
  304000   1.012996E+05   3.387117E-01   1.860176E+03   3.934708E+13
  305000   1.016383E+05   3.387933E-01   1.859525E+03   3.938943E+13
  306000   1.019771E+05   3.388011E-01   1.859300E+03   3.953916E+13
  307000   1.023159E+05   3.388542E-01   1.859064E+03   3.958003E+13
  308000   1.026548E+05   3.388363E-01   1.858913E+03   3.973051E+13
  309000   1.029936E+05   3.389055E-01   1.858277E+03   3.977004E+13
  310000   1.033325E+05   3.389306E-01   1.858174E+03   3.992125E+13
  311000   1.036715E+05   3.389688E-01   1.857866E+03   3.995954E+13
  312000   1.040104E+05   3.389371E-01   1.857715E+03   4.011099E+13
  313000   1.043494E+05   3.390545E-01   1.856947E+03   4.014815E+13
  314000   1.046884E+05   3.390594E-01   1.856707E+03   4.029947E+13
  315000   1.050275E+05   3.390611E-01   1.856596E+03   4.033567E+13
  316000   1.053666E+05   3.390966E-01   1.856166E+03   4.048699E+13
  317000   1.057057E+05   3.391865E-01   1.855512E+03   4.052240E+13
  318000   1.060449E+05   3.391267E-01   1.855762E+03   4.067370E+13
  319000   1.063840E+05   3.392006E-01   1.855360E+03   4.070847E+13
  320000   1.067232E+05   3.392193E-01   1.854754E+03   4.085952E+13
  321000   1.070624E+05   3.392618E-01   1.854636E+03   4.089378E+13
  322000   1.074017E+05   3.392669E-01   1.854622E+03   4.104438E+13
  323000   1.077410E+05   3.393226E-01   1.853974E+03   4.107827E+13
  324000   1.080803E+05   3.393114E-01   1.853848E+03   4.122839E+13
  325000   1.084196E+05   3.394185E-01   1.853319E+03   4.126205E+13
  326000   1.087590E+05   3.394248E-01   1.852904E+03   4.141157E+13
  327000   1.090984E+05   3.394303E-01   1.852669E+03   4.144515E+13
  328000   1.094379E+05   3.394635E-01   1.852443E+03   4.159363E+13
  329000   1.097773E+05   3.395270E-01   1.851836E+03   4.162726E+13
  330000   1.101168E+05   3.394958E-01   1.851966E+03   4.177473E+13
  331000   1.104564E+05   3.395659E-01   1.851484E+03   4.180859E+13
  332000   1.107959E+05   3.396123E-01   1.850937E+03   4.195520E+13
  333000   1.111355E+05   3.396191E-01   1.850828E+03   4.198943E+13
  334000   1.114751E+05   3.396227E-01   1.850923E+03   4.213510E+13
  335000   1.118147E+05   3.396789E-01   1.850199E+03   4.216982E+13
  336000   1.121544E+05   3.397131E-01   1.849936E+03   4.231433E+13
  337000   1.124940E+05   3.397579E-01   1.849661E+03   4.234963E+13
  338000   1.128338E+05   3.397569E-01   1.849318E+03   4.249246E+13
  339000   1.131735E+05   3.398238E-01   1.848716E+03   4.252847E+13
  340000   1.135133E+05   3.398500E-01   1.848610E+03   4.266955E+13
  341000   1.138531E+05   3.398786E-01   1.848410E+03   4.270647E+13
  342000   1.141930E+05   3.398746E-01   1.848124E+03   4.284615E+13
  343000   1.145329E+05   3.399786E-01   1.847416E+03   4.288413E+13
  344000   1.148728E+05   3.399500E-01   1.847389E+03   4.302240E+13
  345000   1.152127E+05   3.399907E-01   1.847316E+03   4.306152E+13
  346000   1.155526E+05   3.400114E-01   1.846884E+03   4.319803E+13
  347000   1.158926E+05   3.400512E-01   1.846574E+03   4.323838E+13
  348000   1.162326E+05   3.400291E-01   1.846601E+03   4.337282E+13
  349000   1.165726E+05   3.401094E-01   1.845989E+03   4.341453E+13
  350000   1.169127E+05   3.401274E-01   1.845474E+03   4.354692E+13
  351000   1.172527E+05   3.401718E-01   1.845421E+03   4.359016E+13
  352000   1.175929E+05   3.402019E-01   1.845047E+03   4.372053E+13
  353000   1.179330E+05   3.402277E-01   1.844700E+03   4.386136E+13
  354000   1.182732E+05   3.402522E-01   1.844386E+03   4.389373E+13
  355000   1.186134E+05   3.402987E-01   1.844002E+03   4.403226E+13
  356000   1.189537E+05   3.403329E-01   1.843701E+03   4.406652E+13
  357000   1.192939E+05   3.403225E-01   1.843799E+03   4.420263E+13
  358000   1.196342E+05   3.403700E-01   1.843240E+03   4.423893E+13
  359000   1.199745E+05   3.403918E-01   1.843031E+03   4.437264E+13
  360000   1.203148E+05   3.403989E-01   1.843042E+03   4.441113E+13
  361000   1.206552E+05   3.404216E-01   1.842543E+03   4.454253E+13
  362000   1.209956E+05   3.404981E-01   1.841912E+03   4.458333E+13
  363000   1.213360E+05   3.404789E-01   1.842050E+03   4.471236E+13
  364000   1.216765E+05   3.405136E-01   1.841734E+03   4.475555E+13
  365000   1.220169E+05   3.405803E-01   1.841074E+03   4.488192E+13
  366000   1.223574E+05   3.406014E-01   1.840859E+03   4.501745E+13
  367000   1.226980E+05   3.405777E-01   1.840817E+03   4.505122E+13
