Started: 2026-07-02T11:16:26.125316
Command: ./snec (cwd=/Users/arifchu/Desktop/GitHub/supernova_theory/snec/runs/model_variants/wn3_sce_bare_e0p5_ni001)


 ***********************************
 * Supernova Explosion Code (SNEC) *
 ***********************************

 Removing output directory contents: Data
 Using the Paczynski EOS!
 Profile file: avishai_models/MW-M25M13.75P4-primary-WN3.short
 We have          997 profile zones.
 We have          997 composition profile zones.
************************************************************
 Operating in Thermal Bomb Mode  1
 Bomb energy is spread over =           21 points
 Total energy of the model =   -1.1782472355889108E+051  ergs
 Total energy of the bomb =    1.6782472355889107E+051  ergs
************************************************************
 composing opacity tables from OPAL (may take a few minutes)...
 finished composing opacity tables
      nt           time          dtime       max(rho)       shockpos
   77000   4.871869E+03   7.013328E-02   9.369230E+03   1.808422E+13
   78000   4.942126E+03   7.040533E-02   9.316405E+03   1.834736E+13
   79000   5.012498E+03   7.035711E-02   9.330004E+03   1.861093E+13
   80000   5.082871E+03   7.041674E-02   9.307857E+03   1.887451E+13
   81000   5.153326E+03   7.043726E-02   9.294714E+03   1.913840E+13
   82000   5.223870E+03   7.057904E-02   9.262340E+03   1.940261E+13
   83000   5.294269E+03   7.027191E-02   9.331593E+03   1.966629E+13
   84000   5.364491E+03   7.018640E-02   9.369621E+03   1.992931E+13
   85000   5.434666E+03   7.017409E-02   9.376424E+03   2.019214E+13
   86000   5.504860E+03   7.018514E-02   9.371763E+03   2.045505E+13
   87000   5.574955E+03   7.001671E-02   9.408885E+03   2.071759E+13
   88000   5.644985E+03   7.007940E-02   9.395382E+03   2.097989E+13
   89000   5.715113E+03   7.015847E-02   9.375517E+03   2.124255E+13
   90000   5.785330E+03   7.036112E-02   9.320268E+03   2.150555E+13
   91000   5.855693E+03   7.035531E-02   9.331682E+03   2.176909E+13
   92000   5.926062E+03   7.038446E-02   9.323833E+03   2.203266E+13
   93000   5.996403E+03   7.032043E-02   9.340024E+03   2.229613E+13
   94000   6.066667E+03   7.023051E-02   9.361168E+03   2.255930E+13
   95000   6.136918E+03   7.026994E-02   9.351809E+03   2.282243E+13
   96000   6.207115E+03   7.013569E-02   9.379984E+03   2.308535E+13
   97000   6.277246E+03   7.011441E-02   9.389849E+03   2.334803E+13
   98000   6.347237E+03   6.991661E-02   9.434974E+03   2.361018E+13
   99000   6.417171E+03   6.995120E-02   9.431740E+03   2.387212E+13
  100000   6.487155E+03   7.001014E-02   9.414520E+03   2.413425E+13
  101000   6.557206E+03   7.005406E-02   9.405041E+03   2.439663E+13
  102000   6.627306E+03   7.022356E-02   9.356850E+03   2.465920E+13
  103000   6.697562E+03   7.023516E-02   9.359748E+03   2.492234E+13
  104000   6.767792E+03   7.024507E-02   9.349469E+03   2.518539E+13
  105000   6.838099E+03   7.032154E-02   9.340621E+03   2.544873E+13
  106000   6.908384E+03   7.026754E-02   9.354499E+03   2.571199E+13
  107000   6.978650E+03   7.024821E-02   9.357433E+03   2.597518E+13
  108000   7.048901E+03   7.027501E-02   9.342820E+03   2.623831E+13
