Started: 2026-06-16T10:26:10.097168
Command: ./snec (cwd=/Users/arifchu/Desktop/GitHub/supernova_theory/snec/runs/model_variants/rsg_e2_ni050)


 ***********************************
 * Supernova Explosion Code (SNEC) *
 ***********************************

 Removing output directory contents: Data
 Using the Paczynski EOS!
 Profile file: profiles/15Msol_RSG.short
 We have         3208 profile zones.
 We have         3208 composition profile zones.
************************************************************
 Operating in Thermal Bomb Mode  1
 Bomb energy is spread over =           14 points
 Total energy of the model =   -6.4161114802470171E+050  ergs
 Total energy of the bomb =    2.6416111480247018E+051  ergs
************************************************************
 composing opacity tables from OPAL (may take a few minutes)...
 finished composing opacity tables
      nt           time          dtime       max(rho)       shockpos
   97000   5.245566E+06   6.776469E+01   2.131501E-12   1.118949E+16
   98000   5.311029E+06   6.225736E+01   2.050394E-12   1.137809E+16
   99000   5.375872E+06   6.816257E+01   1.974032E-12   1.156573E+16
  100000   5.441250E+06   6.249134E+01   1.900804E-12   1.175566E+16
  101000   5.506631E+06   6.850690E+01   1.831125E-12   1.194640E+16
  102000   5.572239E+06   6.285437E+01   1.764564E-12   1.213852E+16
  103000   5.638007E+06   6.892623E+01   1.701018E-12   1.233190E+16
  104000   5.704176E+06   6.331997E+01   1.640109E-12   1.252715E+16
  105000   5.770187E+06   6.940045E+01   1.582193E-12   1.272269E+16
  106000   5.837278E+06   6.401407E+01   1.526070E-12   1.292213E+16
  107000   5.903436E+06   6.980676E+01   1.473280E-12   1.311952E+16
  108000   5.971855E+06   6.521648E+01   1.421197E-12   1.332434E+16
  109000   6.038230E+06   6.998839E+01   1.372970E-12   1.352376E+16
  110000   6.108375E+06   6.732604E+01   1.324325E-12   1.373518E+16
  111000   6.175400E+06   6.991596E+01   1.279945E-12   1.393787E+16
  112000   6.247546E+06   7.076269E+01   1.234337E-12   1.415675E+16
  113000   6.316318E+06   7.000010E+01   1.192832E-12   1.436605E+16
  114000   6.390496E+06   7.559415E+01   1.150094E-12   1.459251E+16
  115000   6.463040E+06   7.140212E+01   1.110218E-12   1.481462E+16
  116000   6.539156E+06   8.080245E+01   1.070303E-12   1.504838E+16
  117000   6.618270E+06   7.622874E+01   1.030804E-12   1.529201E+16
  118000   6.697184E+06   8.485296E+01   9.933279E-13   1.553573E+16
  119000   6.785342E+06   8.703687E+01   9.535873E-13   1.580871E+16
  120000   6.870723E+06   8.774689E+01   9.171003E-13   1.607377E+16
  121000   6.964094E+06   9.500000E+01   8.793050E-13   1.636439E+16
  122000   7.059010E+06   9.416291E+01   8.429885E-13   1.666047E+16
  123000   7.153792E+06   9.500000E+01   8.086971E-13   1.695686E+16
  124000   7.248792E+06   9.500000E+01   7.761723E-13   1.725453E+16
  125000   7.343792E+06   9.500000E+01   7.453723E-13   1.755271E+16
  126000   7.438792E+06   9.500000E+01   7.161840E-13   1.785146E+16
  127000   7.533792E+06   9.500000E+01   6.885032E-13   1.815069E+16
  128000   7.628792E+06   9.500000E+01   6.622334E-13   1.845026E+16
  129000   7.723792E+06   9.500000E+01   6.372856E-13   1.875020E+16
  130000   7.818792E+06   9.500000E+01   6.135776E-13   1.905057E+16
  131000   7.913792E+06   9.500000E+01   5.910331E-13   1.935131E+16
  132000   8.008792E+06   9.500000E+01   5.695815E-13   1.965230E+16
  133000   8.103792E+06   9.500000E+01   5.491572E-13   1.995354E+16
  134000   8.198792E+06   9.500000E+01   5.296993E-13   2.025508E+16
  135000   8.293792E+06   9.500000E+01   5.111513E-13   2.055696E+16
  136000   8.388792E+06   9.500000E+01   4.934604E-13   2.085915E+16
  137000   8.483792E+06   9.500000E+01   4.765777E-13   2.116157E+16
  138000   8.578792E+06   9.500000E+01   4.604574E-13   2.146417E+16
  139000   8.673792E+06   9.500000E+01   4.450570E-13   2.176698E+16
  140000   8.768792E+06   9.500000E+01   4.303365E-13   2.207005E+16
  141000   8.863792E+06   9.500000E+01   4.162590E-13   2.237341E+16
  142000   8.958792E+06   9.500000E+01   4.027895E-13   2.267704E+16
  143000   9.053792E+06   9.500000E+01   3.898956E-13   2.298088E+16
  144000   9.148792E+06   9.500000E+01   3.775468E-13   2.328486E+16
  145000   9.243792E+06   9.500000E+01   3.657146E-13   2.358901E+16
  146000   9.338792E+06   9.500000E+01   3.543722E-13   2.389334E+16
  147000   9.433792E+06   9.500000E+01   3.434944E-13   2.419791E+16
  148000   9.528792E+06   9.500000E+01   3.330578E-13   2.450273E+16
  149000   9.623792E+06   9.500000E+01   3.230489E-13   2.480778E+16
  150000   9.718792E+06   9.500000E+01   3.134569E-13   2.511300E+16
  151000   9.813792E+06   9.500000E+01   3.042412E-13   2.541835E+16
  152000   9.908792E+06   9.500000E+01   2.953836E-13   2.572383E+16
  153000   1.000379E+07   9.500000E+01   2.868667E-13   2.602946E+16
  154000   1.009879E+07   9.500000E+01   2.786745E-13   2.633527E+16
  155000   1.019379E+07   9.500000E+01   2.707914E-13   2.664129E+16
  156000   1.028879E+07   9.500000E+01   2.632032E-13   2.694753E+16
  157000   1.038379E+07   9.500000E+01   2.558960E-13   2.725395E+16
  158000   1.047879E+07   9.500000E+01   2.488571E-13   2.756052E+16
  159000   1.057379E+07   9.500000E+01   2.420741E-13   2.786721E+16
  160000   1.066879E+07   9.500000E+01   2.355355E-13   2.817399E+16
  161000   1.076379E+07   9.500000E+01   2.292306E-13   2.848090E+16
  162000   1.085879E+07   9.500000E+01   2.231487E-13   2.878795E+16
  163000   1.095379E+07   9.500000E+01   2.172803E-13   2.909518E+16
  164000   1.104879E+07   9.500000E+01   2.116160E-13   2.940259E+16
  165000   1.114379E+07   9.500000E+01   2.061470E-13   2.971019E+16
  166000   1.123879E+07   9.500000E+01   2.008650E-13   3.001793E+16
  167000   1.133379E+07   9.500000E+01   1.957619E-13   3.032580E+16
  168000   1.142879E+07   9.500000E+01   1.908304E-13   3.063377E+16
  169000   1.152379E+07   9.500000E+01   1.860632E-13   3.094182E+16
  170000   1.161879E+07   9.500000E+01   1.814536E-13   3.124997E+16
  171000   1.171379E+07   9.500000E+01   1.769951E-13   3.155824E+16
  172000   1.180879E+07   9.500000E+01   1.726815E-13   3.186665E+16
  173000   1.190379E+07   9.500000E+01   1.685070E-13   3.217522E+16
  174000   1.199879E+07   9.500000E+01   1.644661E-13   3.248395E+16
  175000   1.209379E+07   9.500000E+01   1.605534E-13   3.279282E+16
  176000   1.218879E+07   9.500000E+01   1.567640E-13   3.310183E+16
  177000   1.228379E+07   9.500000E+01   1.530928E-13   3.341094E+16
  178000   1.237879E+07   9.500000E+01   1.495355E-13   3.372013E+16
  179000   1.247379E+07   9.500000E+01   1.460876E-13   3.402940E+16
  180000   1.256879E+07   9.500000E+01   1.427449E-13   3.433875E+16
  181000   1.266379E+07   9.500000E+01   1.395035E-13   3.464819E+16
  182000   1.275879E+07   9.500000E+01   1.363595E-13   3.495775E+16
  183000   1.285379E+07   9.500000E+01   1.333093E-13   3.526743E+16
  184000   1.294879E+07   9.500000E+01   1.303495E-13   3.557726E+16
  185000   1.304379E+07   9.500000E+01   1.274766E-13   3.588722E+16
  186000   1.313879E+07   9.500000E+01   1.246876E-13   3.619730E+16
  187000   1.323379E+07   9.500000E+01   1.219794E-13   3.650750E+16
  188000   1.332879E+07   9.500000E+01   1.193491E-13   3.681779E+16
  189000   1.342379E+07   9.500000E+01   1.167939E-13   3.712815E+16
  190000   1.351879E+07   9.500000E+01   1.143112E-13   3.743858E+16
  191000   1.361379E+07   9.500000E+01   1.118983E-13   3.774907E+16
  192000   1.370879E+07   9.500000E+01   1.095529E-13   3.805963E+16
  193000   1.380379E+07   9.500000E+01   1.072726E-13   3.837029E+16
  194000   1.389879E+07   9.500000E+01   1.050552E-13   3.868104E+16
  195000   1.399379E+07   9.500000E+01   1.028985E-13   3.899192E+16
  196000   1.408879E+07   9.500000E+01   1.008005E-13   3.930291E+16
  197000   1.418379E+07   9.500000E+01   9.875908E-14   3.961402E+16
  198000   1.427879E+07   9.500000E+01   9.677246E-14   3.992524E+16
  199000   1.437379E+07   9.500000E+01   9.483879E-14   4.023656E+16
      nt           time          dtime       max(rho)       shockpos
  200000   1.446879E+07   9.500000E+01   9.295631E-14   4.054796E+16
  201000   1.456379E+07   9.500000E+01   9.112333E-14   4.085943E+16
  202000   1.465879E+07   9.500000E+01   8.933824E-14   4.117095E+16
  203000   1.475379E+07   9.500000E+01   8.759949E-14   4.148254E+16
  204000   1.484879E+07   9.500000E+01   8.590558E-14   4.179418E+16
  205000   1.494379E+07   9.500000E+01   8.425507E-14   4.210588E+16
  206000   1.503879E+07   9.500000E+01   8.264659E-14   4.241767E+16
  207000   1.513379E+07   9.500000E+01   8.107880E-14   4.272954E+16
  208000   1.522879E+07   9.500000E+01   7.955042E-14   4.304152E+16
  209000   1.532379E+07   9.500000E+01   7.806023E-14   4.335359E+16
  210000   1.541879E+07   9.500000E+01   7.660703E-14   4.366577E+16
  211000   1.551379E+07   9.500000E+01   7.518970E-14   4.397805E+16
  212000   1.560879E+07   9.500000E+01   7.380711E-14   4.429042E+16
  213000   1.570379E+07   9.500000E+01   7.245823E-14   4.460286E+16
  214000   1.579879E+07   9.500000E+01   7.114202E-14   4.491538E+16
  215000   1.589379E+07   9.500000E+01   6.985751E-14   4.522795E+16
  216000   1.598879E+07   9.500000E+01   6.860374E-14   4.554057E+16
  217000   1.608379E+07   9.500000E+01   6.737980E-14   4.585324E+16
  218000   1.617879E+07   9.500000E+01   6.618481E-14   4.616595E+16
  219000   1.627379E+07   9.500000E+01   6.501792E-14   4.647872E+16
  220000   1.636879E+07   9.500000E+01   6.387830E-14   4.679155E+16
  221000   1.646379E+07   9.500000E+01   6.276517E-14   4.710446E+16
  222000   1.655879E+07   9.500000E+01   6.167775E-14   4.741745E+16
  223000   1.665379E+07   9.500000E+01   6.061531E-14   4.773053E+16
  224000   1.674879E+07   9.500000E+01   5.957714E-14   4.804369E+16
  225000   1.684379E+07   9.500000E+01   5.856255E-14   4.835694E+16
  226000   1.693879E+07   9.500000E+01   5.757087E-14   4.867028E+16
 Done! :-) tend reached

Finished: 2026-06-16T11:55:26.410995
Exit code: 0
Elapsed: 5356.3 s
