Started: 2026-06-22T18:25:48.307848
Command: ./snec (cwd=/Users/arifchu/Desktop/GitHub/supernova_theory/snec/runs/model_variants/wn3_sce_radius_m0p01_r50_e1_ni050)


 ***********************************
 * Supernova Explosion Code (SNEC) *
 ***********************************

 Removing output directory contents: Data
 Using the Paczynski EOS!
 Profile file: profiles/generated/avishai_wn3_ext_m0p01_r50.short
 We have         1177 profile zones.
 We have         1177 composition profile zones.
************************************************************
 Operating in Thermal Bomb Mode  1
 Bomb energy is spread over =           21 points
 Total energy of the model =   -1.1784029727250074E+051  ergs
 Total energy of the bomb =    2.1784029727250074E+051  ergs
************************************************************
 composing opacity tables from OPAL (may take a few minutes)...
 finished composing opacity tables
      nt           time          dtime       max(rho)       shockpos
       0   0.000000E+00   1.025000E-08   4.759366E+07   1.454745E+08
    1000   2.240026E-01   7.179621E-04   6.180426E+06   5.218419E+08
    2000   3.528885E+00   7.982744E-03   8.771005E+04   3.771338E+09
    3000   1.221922E+01   9.819402E-03   4.525041E+04   9.978457E+09
    4000   2.121655E+01   8.849753E-03   3.227389E+04   1.659114E+10
    5000   2.849621E+01   6.069579E-03   2.169220E+04   2.232185E+10
    6000   3.383614E+01   4.740436E-03   1.608341E+04   2.694766E+10
    7000   3.864730E+01   5.566878E-03   1.258376E+04   3.186549E+10
    8000   4.841836E+01   1.742546E-02   8.043180E+03   6.883759E+10
    9000   8.717723E+01   6.300557E-02   2.411419E+03   1.793555E+11
   10000   1.753298E+02   1.156772E-01   6.626280E+02   3.942211E+11
   11000   3.260258E+02   1.756600E-01   2.323774E+02   7.114116E+11
   12000   4.961996E+02   1.670884E-01   1.260034E+02   1.040176E+12
   13000   6.576329E+02   1.589455E-01   8.838785E+01   1.325520E+12
   14000   8.141476E+02   1.542417E-01   7.031255E+01   1.606689E+12
   15000   9.677751E+02   1.520492E-01   6.056193E+01   1.885444E+12
   16000   1.119074E+03   1.502806E-01   5.474843E+01   2.132821E+12
   17000   1.268622E+03   1.486663E-01   5.176711E+01   2.379787E+12
   18000   1.416575E+03   1.468428E-01   5.081421E+01   2.623023E+12
   19000   1.563162E+03   1.460484E-01   5.154790E+01   2.861494E+12
   20000   1.708828E+03   1.454504E-01   5.379465E+01   3.094223E+12
   21000   1.853737E+03   1.444840E-01   5.787491E+01   3.319850E+12
 finished tracing the shock position
 Time of breakout is   1963.9460832871564     
   22000   1.997714E+03   1.436553E-01   6.391408E+01   3.571551E+12
   23000   2.141118E+03   1.430417E-01   7.325248E+01   3.997600E+12
   24000   2.283848E+03   1.424185E-01   8.655497E+01   4.454597E+12
   25000   2.426124E+03   1.421799E-01   1.064072E+02   4.924530E+12
   26000   2.568160E+03   1.418796E-01   1.350415E+02   5.402419E+12
   27000   2.709911E+03   1.415661E-01   1.766829E+02   5.885397E+12
   28000   2.851267E+03   1.417619E-01   2.333558E+02   6.371505E+12
   29000   3.002213E+03   1.658540E-01   3.034955E+02   6.894426E+12
   30000   3.189484E+03   2.109080E-01   3.620965E+02   7.547506E+12
   31000   3.428519E+03   2.699326E-01   3.361516E+02   8.386499E+12
   32000   3.721769E+03   3.076379E-01   2.449754E+02   9.422050E+12
   33000   4.060295E+03   3.705532E-01   1.684069E+02   1.062385E+13
   34000   4.490254E+03   4.939169E-01   1.304431E+02   1.215739E+13
   35000   4.997449E+03   4.621972E-01   1.343659E+02   1.397383E+13
   36000   5.422399E+03   3.969130E-01   1.712734E+02   1.550036E+13
   37000   5.799116E+03   3.615665E-01   2.184971E+02   1.685648E+13
   38000   6.167513E+03   3.829358E-01   2.454547E+02   1.818491E+13
   39000   6.537694E+03   3.714901E-01   2.200251E+02   1.952179E+13
   40000   6.925177E+03   4.039019E-01   1.872530E+02   2.092316E+13
   41000   7.352589E+03   4.517925E-01   1.662504E+02   2.247109E+13
   42000   7.816800E+03   4.545000E-01   1.658846E+02   2.415464E+13
   43000   8.249398E+03   4.148408E-01   1.841102E+02   2.572549E+13
   44000   8.659674E+03   4.091002E-01   2.032554E+02   2.721685E+13
   45000   9.072243E+03   4.164447E-01   2.093087E+02   2.871792E+13
   46000   9.483301E+03   4.094084E-01   2.004271E+02   3.021474E+13
   47000   9.901336E+03   4.301459E-01   1.863163E+02   3.173811E+13
   48000   1.034277E+04   4.476725E-01   1.823030E+02   3.334789E+13
   49000   1.078568E+04   4.352947E-01   1.853138E+02   3.496412E+13
   50000   1.121348E+04   4.212218E-01   1.943412E+02   3.652614E+13
   51000   1.163117E+04   4.175337E-01   2.033065E+02   3.805205E+13
   52000   1.205157E+04   4.212231E-01   2.048651E+02   3.958857E+13
   53000   1.247165E+04   4.197156E-01   2.021730E+02   4.112460E+13
   54000   1.289394E+04   4.265334E-01   1.976973E+02   4.266934E+13
   55000   1.332337E+04   4.300744E-01   1.968432E+02   4.424082E+13
   56000   1.375025E+04   4.240519E-01   1.991449E+02   4.580349E+13
   57000   1.417240E+04   4.215959E-01   2.025765E+02   4.734937E+13
   58000   1.459430E+04   4.218587E-01   2.039535E+02   4.889477E+13
   59000   1.501620E+04   4.212178E-01   2.035757E+02   5.044063E+13
   60000   1.543721E+04   4.222458E-01   2.000574E+02   5.198361E+13
   61000   1.586331E+04   4.292252E-01   1.978325E+02   5.354568E+13
   62000   1.629196E+04   4.280072E-01   1.983332E+02   5.511743E+13
   63000   1.671999E+04   4.270455E-01   1.982623E+02   5.668725E+13
   64000   1.714731E+04   4.296258E-01   1.954493E+02   5.825482E+13
   65000   1.757911E+04   4.335257E-01   1.942793E+02   5.983912E+13
   66000   1.801213E+04   4.324495E-01   1.945997E+02   6.142818E+13
   67000   1.844395E+04   4.323002E-01   1.952936E+02   6.301313E+13
   68000   1.887521E+04   4.308707E-01   1.937257E+02   6.459630E+13
   69000   1.930734E+04   4.341793E-01   1.903738E+02   6.618293E+13
   70000   1.974400E+04   4.388772E-01   1.877590E+02   6.778639E+13
   71000   2.018498E+04   4.408794E-01   1.873558E+02   6.940599E+13
   72000   2.062386E+04   4.365452E-01   1.889673E+02   7.101807E+13
   73000   2.105898E+04   4.348523E-01   1.914602E+02   7.261657E+13
   74000   2.149437E+04   4.351809E-01   1.918435E+02   7.421626E+13
   75000   2.193013E+04   4.365134E-01   1.907041E+02   7.581748E+13
   76000   2.236737E+04   4.382239E-01   1.896816E+02   7.742432E+13
   77000   2.280621E+04   4.389490E-01   1.894148E+02   7.903725E+13
   78000   2.324464E+04   4.385780E-01   1.897899E+02   8.064883E+13
   79000   2.368311E+04   4.391020E-01   1.891293E+02   8.226070E+13
   80000   2.412213E+04   4.378641E-01   1.893474E+02   8.387477E+13
   81000   2.455887E+04   4.354705E-01   1.907610E+02   8.548060E+13
   82000   2.499329E+04   4.340508E-01   1.924659E+02   8.707807E+13
   83000   2.542756E+04   4.348310E-01   1.931372E+02   8.867509E+13
   84000   2.586181E+04   4.345570E-01   1.922234E+02   9.027219E+13
   85000   2.629721E+04   4.366096E-01   1.912668E+02   9.187367E+13
   86000   2.673416E+04   4.367975E-01   1.912131E+02   9.348094E+13
   87000   2.717020E+04   4.354267E-01   1.917848E+02   9.508500E+13
   88000   2.760544E+04   4.355212E-01   1.923737E+02   9.668622E+13
   89000   2.804095E+04   4.350639E-01   1.923553E+02   9.828855E+13
   90000   2.847550E+04   4.340531E-01   1.929820E+02   9.988743E+13
   91000   2.890891E+04   4.333479E-01   1.938220E+02   1.014822E+14
   92000   2.934247E+04   4.330756E-01   1.935963E+02   1.030777E+14
   93000   2.977602E+04   4.342241E-01   1.923651E+02   1.046732E+14
   94000   3.021140E+04   4.363309E-01   1.915870E+02   1.062755E+14
   95000   3.064796E+04   4.366279E-01   1.914137E+02   1.078823E+14
   96000   3.108433E+04   4.361519E-01   1.916364E+02   1.094884E+14
   97000   3.152020E+04   4.361561E-01   1.919305E+02   1.110928E+14
   98000   3.195629E+04   4.356334E-01   1.917897E+02   1.126980E+14
   99000   3.239175E+04   4.357554E-01   1.904096E+02   1.143010E+14
  100000   3.282884E+04   4.386241E-01   1.888131E+02   1.159101E+14
  101000   3.326850E+04   4.405372E-01   1.882053E+02   1.175287E+14
  102000   3.370749E+04   4.377463E-01   1.891234E+02   1.191448E+14
  103000   3.414448E+04   4.370911E-01   1.904058E+02   1.207537E+14
  104000   3.458195E+04   4.372010E-01   1.901893E+02   1.223644E+14
  105000   3.501926E+04   4.379932E-01   1.887840E+02   1.239746E+14
  106000   3.545858E+04   4.405494E-01   1.876679E+02   1.255922E+14
  107000   3.589979E+04   4.413120E-01   1.875162E+02   1.272168E+14
  108000   3.634094E+04   4.412110E-01   1.876365E+02   1.288412E+14
  109000   3.678221E+04   4.409773E-01   1.875968E+02   1.304661E+14
  110000   3.722332E+04   4.411266E-01   1.875451E+02   1.320904E+14
  111000   3.766454E+04   4.412180E-01   1.871979E+02   1.337153E+14
  112000   3.810602E+04   4.415359E-01   1.866264E+02   1.353411E+14
