Started: 2026-06-16T10:17:44.868009
Command: ./snec (cwd=/Users/arifchu/Desktop/GitHub/supernova_theory/snec/runs/model_variants/stripped_e0p5_ni050)


 ***********************************
 * Supernova Explosion Code (SNEC) *
 ***********************************

 Removing output directory contents: Data
 Using the Paczynski EOS!
 Profile file: profiles/stripped_star.short
 We have         1482 profile zones.
 We have         1482 composition profile zones.
************************************************************
 Operating in Thermal Bomb Mode  1
 Bomb energy is spread over =           33 points
 Total energy of the model =   -8.9562888629634544E+050  ergs
 Total energy of the bomb =    1.3956288862963454E+051  ergs
************************************************************
 composing opacity tables from OPAL (may take a few minutes)...
 finished composing opacity tables
      nt           time          dtime       max(rho)       shockpos
   78000   7.259519E+03   9.994567E-02   5.093657E+03   3.831510E+13
   79000   7.359517E+03   1.000339E-01   5.086853E+03   3.889945E+13
   80000   7.459483E+03   9.992467E-02   5.097791E+03   3.948366E+13
   81000   7.559429E+03   9.995009E-02   5.090654E+03   4.006782E+13
   82000   7.659486E+03   9.999257E-02   5.085044E+03   4.065267E+13
   83000   7.759372E+03   9.986489E-02   5.104763E+03   4.123658E+13
   84000   7.859292E+03   1.001098E-01   5.076926E+03   4.182073E+13
   85000   7.959322E+03   9.994911E-02   5.094213E+03   4.240558E+13
   86000   8.059278E+03   9.997272E-02   5.087656E+03   4.299004E+13
   87000   8.159326E+03   9.994106E-02   5.090057E+03   4.357509E+13
   88000   8.259278E+03   9.996792E-02   5.094636E+03   4.415961E+13
   89000   8.359276E+03   1.000103E-01   5.088305E+03   4.474445E+13
   90000   8.459173E+03   9.989727E-02   5.102753E+03   4.532875E+13
   91000   8.559022E+03   9.984177E-02   5.104324E+03   4.591280E+13
   92000   8.658907E+03   9.988521E-02   5.103417E+03   4.649711E+13
   93000   8.758781E+03   9.985819E-02   5.105501E+03   4.708139E+13
   94000   8.858693E+03   1.000772E-01   5.083699E+03   4.766593E+13
   95000   8.958702E+03   9.985613E-02   5.097059E+03   4.825107E+13
   96000   9.058503E+03   9.982524E-02   5.100026E+03   4.883504E+13
   97000   9.158459E+03   9.992909E-02   5.095206E+03   4.941994E+13
   98000   9.258259E+03   9.975449E-02   5.115196E+03   5.000397E+13
   99000   9.358082E+03   9.990915E-02   5.099151E+03   5.058817E+13
  100000   9.457914E+03   9.973084E-02   5.112722E+03   5.117246E+13
  101000   9.557656E+03   9.979674E-02   5.109510E+03   5.175625E+13
  102000   9.657477E+03   9.982148E-02   5.108341E+03   5.234053E+13
  103000   9.757245E+03   9.974497E-02   5.116736E+03   5.292454E+13
  104000   9.857003E+03   9.975975E-02   5.113179E+03   5.350851E+13
  105000   9.956790E+03   9.976010E-02   5.113046E+03   5.409269E+13
  106000   1.005658E+04   9.983822E-02   5.107251E+03   5.467690E+13
  107000   1.015640E+04   9.973306E-02   5.111516E+03   5.526137E+13
  108000   1.025608E+04   9.970239E-02   5.115629E+03   5.584498E+13
  109000   1.035587E+04   9.978814E-02   5.110643E+03   5.642926E+13
  110000   1.045558E+04   9.966059E-02   5.117710E+03   5.701313E+13
  111000   1.055538E+04   9.988258E-02   5.102092E+03   5.759757E+13
  112000   1.065519E+04   9.974138E-02   5.114541E+03   5.818209E+13
  113000   1.075495E+04   9.984378E-02   5.106662E+03   5.876631E+13
  114000   1.085480E+04   9.980640E-02   5.107541E+03   5.935109E+13
  115000   1.095451E+04   9.971030E-02   5.119337E+03   5.993511E+13
  116000   1.105424E+04   9.977015E-02   5.108571E+03   6.051924E+13
  117000   1.115405E+04   9.974223E-02   5.113656E+03   6.110382E+13
  118000   1.125381E+04   9.978839E-02   5.108412E+03   6.168823E+13
  119000   1.135367E+04   9.978304E-02   5.104842E+03   6.227316E+13
  120000   1.145344E+04   9.977125E-02   5.111620E+03   6.285760E+13
  121000   1.155327E+04   9.991908E-02   5.100082E+03   6.344247E+13
  122000   1.165311E+04   9.980661E-02   5.107174E+03   6.402738E+13
  123000   1.175298E+04   9.989997E-02   5.102223E+03   6.461249E+13
  124000   1.185283E+04   9.981370E-02   5.110378E+03   6.519747E+13
  125000   1.195266E+04   9.989093E-02   5.103235E+03   6.578243E+13
  126000   1.205256E+04   9.989293E-02   5.100905E+03   6.636776E+13
  127000   1.215243E+04   9.989617E-02   5.101186E+03   6.695295E+13
  128000   1.225235E+04   9.996125E-02   5.090882E+03   6.753842E+13
  129000   1.235234E+04   9.995750E-02   5.095264E+03   6.812436E+13
  130000   1.245228E+04   9.993119E-02   5.094132E+03   6.871006E+13
  131000   1.255230E+04   9.997166E-02   5.088003E+03   6.929619E+13
  132000   1.265220E+04   9.989284E-02   5.102897E+03   6.988164E+13
  133000   1.275211E+04   1.000398E-01   5.085532E+03   7.046719E+13
  134000   1.285213E+04   9.999571E-02   5.092797E+03   7.105336E+13
  135000   1.295211E+04   9.999274E-02   5.089500E+03   7.163938E+13
  136000   1.305216E+04   1.000218E-01   5.087772E+03   7.222575E+13
  137000   1.315217E+04   9.997864E-02   5.091439E+03   7.281197E+13
  138000   1.325217E+04   1.000431E-01   5.088065E+03   7.339810E+13
  139000   1.335220E+04   1.000261E-01   5.088868E+03   7.398444E+13
  140000   1.345217E+04   9.995517E-02   5.094114E+03   7.457045E+13
  141000   1.355218E+04   1.000076E-01   5.090128E+03   7.515666E+13
  142000   1.365215E+04   9.992906E-02   5.098337E+03   7.574269E+13
  143000   1.375210E+04   1.000420E-01   5.087734E+03   7.632866E+13
  144000   1.385208E+04   9.989351E-02   5.098333E+03   7.691476E+13
  145000   1.395195E+04   9.992877E-02   5.093565E+03   7.750027E+13
  146000   1.405197E+04   1.000236E-01   5.089109E+03   7.808663E+13
  147000   1.415195E+04   9.995687E-02   5.095243E+03   7.867279E+13
  148000   1.425195E+04   1.000506E-01   5.086787E+03   7.925913E+13
  149000   1.435196E+04   9.991739E-02   5.094398E+03   7.984551E+13
  150000   1.445189E+04   9.993190E-02   5.097435E+03   8.043137E+13
  151000   1.455184E+04   1.000031E-01   5.091191E+03   8.101746E+13
  152000   1.465179E+04   9.990894E-02   5.100416E+03   8.160349E+13
  153000   1.475171E+04   9.996182E-02   5.093133E+03   8.218943E+13
  154000   1.485171E+04   9.994153E-02   5.093732E+03   8.277575E+13
  155000   1.495166E+04   9.998887E-02   5.092260E+03   8.336186E+13
  156000   1.505167E+04   1.000074E-01   5.089152E+03   8.394836E+13
  157000   1.515160E+04   9.992144E-02   5.096416E+03   8.453436E+13
  158000   1.525159E+04   1.000069E-01   5.089789E+03   8.512069E+13
  159000   1.535157E+04   9.996812E-02   5.095743E+03   8.570703E+13
  160000   1.545155E+04   1.000153E-01   5.089992E+03   8.629339E+13
  161000   1.555157E+04   9.996495E-02   5.092378E+03   8.687994E+13
  162000   1.565150E+04   9.994505E-02   5.096636E+03   8.746602E+13
  163000   1.575145E+04   1.000046E-01   5.089323E+03   8.805223E+13
  164000   1.585144E+04   9.995412E-02   5.095185E+03   8.863868E+13
  165000   1.595138E+04   9.992931E-02   5.095369E+03   8.922482E+13
  166000   1.605137E+04   9.995830E-02   5.091115E+03   8.981129E+13
  167000   1.615128E+04   9.988700E-02   5.101930E+03   9.039729E+13
  168000   1.625120E+04   9.998713E-02   5.092624E+03   9.098335E+13
  169000   1.635110E+04   9.987259E-02   5.103406E+03   9.156933E+13
  170000   1.645097E+04   9.989239E-02   5.098662E+03   9.215515E+13
  171000   1.655091E+04   9.993551E-02   5.097785E+03   9.274137E+13
  172000   1.665086E+04   9.994663E-02   5.096973E+03   9.332763E+13
  173000   1.675080E+04   9.991999E-02   5.097277E+03   9.391391E+13
  174000   1.685073E+04   9.991065E-02   5.099415E+03   9.450007E+13
  175000   1.695063E+04   9.992561E-02   5.097281E+03   9.508610E+13
  176000   1.705056E+04   9.992581E-02   5.098752E+03   9.567235E+13
  177000   1.715046E+04   9.988446E-02   5.099814E+03   9.625840E+13
  178000   1.725040E+04   9.992546E-02   5.096510E+03   9.684469E+13
  179000   1.735030E+04   9.988939E-02   5.102583E+03   9.743076E+13
  180000   1.745023E+04   1.000098E-01   5.090504E+03   9.801699E+13
  181000   1.755017E+04   9.991034E-02   5.099651E+03   9.860330E+13
  182000   1.765007E+04   9.994575E-02   5.092433E+03   9.918943E+13
  183000   1.775007E+04   9.999046E-02   5.092495E+03   9.977611E+13
  184000   1.785002E+04   9.993002E-02   5.097919E+03   1.003625E+14
  185000   1.794998E+04   9.998329E-02   5.094157E+03   1.009490E+14
  186000   1.804994E+04   9.991297E-02   5.096892E+03   1.015355E+14
  187000   1.814986E+04   9.995634E-02   5.093945E+03   1.021217E+14
  188000   1.824986E+04   1.000225E-01   5.088523E+03   1.027084E+14
  189000   1.834982E+04   9.993485E-02   5.096099E+03   1.032950E+14
  190000   1.844980E+04   9.999315E-02   5.092069E+03   1.038816E+14
  191000   1.854974E+04   9.991189E-02   5.099551E+03   1.044680E+14
  192000   1.864968E+04   9.996742E-02   5.093657E+03   1.050544E+14
  193000   1.874963E+04   9.991743E-02   5.098482E+03   1.056409E+14
  194000   1.884955E+04   9.997155E-02   5.092081E+03   1.062272E+14
  195000   1.894955E+04   9.999822E-02   5.092116E+03   1.068140E+14
  196000   1.904952E+04   9.996457E-02   5.094620E+03   1.074007E+14
  197000   1.914951E+04   1.000010E-01   5.092033E+03   1.079874E+14
  198000   1.924950E+04   9.994150E-02   5.095020E+03   1.085741E+14
  199000   1.934945E+04   9.997993E-02   5.091617E+03   1.091607E+14
      nt           time          dtime       max(rho)       shockpos
  200000   1.944947E+04   1.000351E-01   5.086581E+03   1.097476E+14
  201000   1.954942E+04   9.992760E-02   5.096699E+03   1.103342E+14
  202000   1.964939E+04   1.000166E-01   5.088356E+03   1.109209E+14
  203000   1.974938E+04   9.994324E-02   5.096487E+03   1.115076E+14
  204000   1.984934E+04   1.000025E-01   5.090339E+03   1.120943E+14
  205000   1.994936E+04   1.000016E-01   5.089505E+03   1.126813E+14
  206000   2.004935E+04   1.000185E-01   5.089617E+03   1.132681E+14
  207000   2.014938E+04   1.000399E-01   5.087905E+03   1.138551E+14
  208000   2.024938E+04   9.999263E-02   5.092521E+03   1.144420E+14
  209000   2.034936E+04   9.996282E-02   5.094314E+03   1.150288E+14
