   0.000000000E+00   0.500000000E+04               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN
   0.600028266E+02   0.500000000E+04   0.109178854E+02   0.129506210E+02   0.117402123E+02   0.110166065E+02   0.107398036E+02   0.106223613E+02   0.120212604E+02   0.119689335E+02   0.112240488E+02   0.106778854E+02   0.102310825E+02
   0.120048568E+03   0.500000000E+04   0.941329663E+01   0.114460322E+02   0.102356236E+02   0.951201779E+01   0.923521490E+01   0.911777258E+01   0.105166717E+02   0.104643447E+02   0.971946010E+01   0.917329663E+01   0.872649374E+01
   0.180014359E+03   0.500000000E+04   0.853472162E+01   0.105674572E+02   0.935704856E+01   0.863344277E+01   0.835663988E+01   0.823919757E+01   0.963809665E+01   0.958576971E+01   0.884088509E+01   0.829472162E+01   0.784791873E+01
   0.240036106E+03   0.500000000E+04   0.791103212E+01   0.994376774E+01   0.873335906E+01   0.800975328E+01   0.773295039E+01   0.761550808E+01   0.901440716E+01   0.896208022E+01   0.821719559E+01   0.767103212E+01   0.722422923E+01
   0.300009890E+03   0.500000000E+04   0.742788764E+01   0.946062326E+01   0.825021458E+01   0.752660880E+01   0.724980591E+01   0.713236359E+01   0.853126268E+01   0.847893574E+01   0.773405111E+01   0.718788764E+01   0.674108475E+01
   0.360038249E+03   0.500000000E+04   0.703297619E+01   0.906571180E+01   0.785530313E+01   0.713169735E+01   0.685489445E+01   0.673745214E+01   0.813635122E+01   0.808402428E+01   0.733913966E+01   0.679297619E+01   0.634617330E+01
   0.420022305E+03   0.500000000E+04   0.669952495E+01   0.873226057E+01   0.752185189E+01   0.679824611E+01   0.652144322E+01   0.640400091E+01   0.780289999E+01   0.775057305E+01   0.700568842E+01   0.645952495E+01   0.601272206E+01
   0.480046908E+03   0.500000000E+04   0.641065905E+01   0.844339466E+01   0.723298598E+01   0.650938020E+01   0.623257731E+01   0.611513500E+01   0.751403408E+01   0.746170714E+01   0.671682252E+01   0.617065905E+01   0.572385615E+01
   0.540073298E+03   0.500000000E+04   0.615603028E+01   0.818876589E+01   0.697835722E+01   0.625475144E+01   0.597794854E+01   0.586050623E+01   0.725940531E+01   0.720707837E+01   0.646219375E+01   0.591603028E+01   0.546922739E+01
   0.600023748E+03   0.500000000E+04   0.592869320E+01   0.796142881E+01   0.675102014E+01   0.602741436E+01   0.575061147E+01   0.563316915E+01   0.703206823E+01   0.697974130E+01   0.623485667E+01   0.568869320E+01   0.524189031E+01
   0.660040510E+03   0.500000000E+04   0.572295046E+01   0.775568608E+01   0.654527740E+01   0.582167162E+01   0.554486873E+01   0.542742642E+01   0.682632550E+01   0.677399856E+01   0.602911393E+01   0.548295046E+01   0.503614757E+01
   0.720011732E+03   0.500000000E+04   0.553537557E+01   0.756811118E+01   0.635770251E+01   0.563409673E+01   0.535729384E+01   0.523985152E+01   0.663875061E+01   0.658642367E+01   0.584153904E+01   0.529537557E+01   0.484857268E+01
   0.780005203E+03   0.500000000E+04   0.536288123E+01   0.739561684E+01   0.618520817E+01   0.546160238E+01   0.518479949E+01   0.506735718E+01   0.646625626E+01   0.641392932E+01   0.566904470E+01   0.512288123E+01   0.467607834E+01
   0.840039910E+03   0.500000000E+04   0.520318221E+01   0.723591782E+01   0.602550915E+01   0.530190336E+01   0.502510047E+01   0.490765816E+01   0.630655724E+01   0.625423030E+01   0.550934568E+01   0.496318221E+01   0.451637932E+01
   0.900089409E+03   0.500000000E+04   0.505458736E+01   0.708732297E+01   0.587691430E+01   0.515330851E+01   0.487650562E+01   0.475906331E+01   0.615796239E+01   0.610563545E+01   0.536075083E+01   0.481458736E+01   0.436778446E+01
   0.960061851E+03   0.500000000E+04   0.491586968E+01   0.694860529E+01   0.573819661E+01   0.501459083E+01   0.473778794E+01   0.462034563E+01   0.601924471E+01   0.596691777E+01   0.522203314E+01   0.467586968E+01   0.422906678E+01
   0.102006955E+04   0.500000000E+04   0.478559080E+01   0.681832641E+01   0.560791774E+01   0.488431196E+01   0.460750906E+01   0.449006675E+01   0.588896583E+01   0.583663889E+01   0.509175427E+01   0.454559080E+01   0.409878791E+01
   0.108010547E+04   0.500000000E+04   0.466280431E+01   0.669553992E+01   0.548513125E+01   0.476152546E+01   0.448472257E+01   0.436728026E+01   0.576617934E+01   0.571385240E+01   0.496896778E+01   0.442280431E+01   0.397600142E+01
   0.114001726E+04   0.500000000E+04   0.454699325E+01   0.657972886E+01   0.536932019E+01   0.464571440E+01   0.436891151E+01   0.425146920E+01   0.565036828E+01   0.559804134E+01   0.485315672E+01   0.430699325E+01   0.386019035E+01
