  1.4317645246E+009  1.3690605556E-009  1.2786900796E+029
  2.8707994417E+009  1.3727051702E-009  2.5672432296E+029
  4.3172387666E+009  1.3762673761E-009  3.8657355281E+029
  5.7711766282E+009  1.3797859380E-009  5.1742436399E+029
  7.2326388530E+009  1.3833261341E-009  6.4928448211E+029
  8.7016455280E+009  1.3868935036E-009  7.8216169238E+029
  1.0178126195E+010  1.3905733953E-009  9.1606384004E+029
  1.1661932479E+010  1.3944384906E-009  1.0509988309E+030
  1.3153080695E+010  1.3983333989E-009  1.1869746316E+030
  1.4651586999E+010  1.4022583503E-009  1.3239992705E+030
  1.6157475839E+010  1.4062056832E-009  1.4620808377E+030
  1.7671082649E+010  1.4098857997E-009  1.6012274856E+030
  1.9192427128E+010  1.4135943026E-009  1.7414474297E+030
  2.0721528823E+010  1.4173314107E-009  1.8827489488E+030
  2.2258407132E+010  1.4210973446E-009  2.0251403855E+030
  2.3803081296E+010  1.4248923268E-009  2.1686301468E+030
  2.5355570402E+010  1.4287165812E-009  2.3132267046E+030
  2.6915893379E+010  1.4325703337E-009  2.4589385960E+030
  2.8484114953E+010  1.4364117173E-009  2.6057744240E+030
  3.0060408693E+010  1.4401416651E-009  2.7537428581E+030
  3.1644795564E+010  1.4439003836E-009  2.9028526345E+030
  3.3237296377E+010  1.4476880946E-009  3.0531125569E+030
  3.4837931785E+010  1.4515050218E-009  3.2045314967E+030
  3.6446722287E+010  1.4553513905E-009  3.3571183941E+030
  3.8063688216E+010  1.4592274280E-009  3.5108822580E+030
  3.9688849749E+010  1.4631333629E-009  3.6658321667E+030
  4.1322226893E+010  1.4670694259E-009  3.8219772687E+030
  4.2963839494E+010  1.4710358494E-009  3.9793267832E+030
  4.4613707227E+010  1.4750328676E-009  4.1378900001E+030
  4.6271849599E+010  1.4790607164E-009  4.2976762813E+030
  4.7938296254E+010  1.4831104592E-009  4.4586950609E+030
  4.9613346271E+010  1.4869430302E-009  4.6209558455E+030
  5.1297022272E+010  1.4908051633E-009  4.7844682153E+030
  5.2989346714E+010  1.4946970867E-009  4.9492418242E+030
  5.4690341888E+010  1.4986190302E-009  5.1152864009E+030
  5.6400029924E+010  1.5025712252E-009  5.2826117486E+030
  5.8118432777E+010  1.5065539052E-009  5.4512277467E+030
  5.9845572238E+010  1.5105673052E-009  5.6211443503E+030
  6.1581469921E+010  1.5146116623E-009  5.7923715916E+030
  6.3326147266E+010  1.5186872151E-009  5.9649195802E+030
  6.5079625539E+010  1.5227942045E-009  6.1387985034E+030
  6.6841925824E+010  1.5269328727E-009  6.3140186274E+030
  6.8613069027E+010  1.5311034642E-009  6.4905902973E+030
  7.0393075869E+010  1.5353062253E-009  6.6685239383E+030
  7.2181966887E+010  1.5395414039E-009  6.8478300557E+030
  7.3979762434E+010  1.5438092503E-009  7.0285192360E+030
  7.5786482670E+010  1.5481100164E-009  7.2106021475E+030
  7.7602147566E+010  1.5524439560E-009  7.3940895405E+030
  7.9427799009E+010  1.5559397529E-009  7.5789922483E+030
  8.1264165211E+010  1.5588721186E-009  7.7653211880E+030
  8.3111289395E+010  1.5618271029E-009  7.9530873605E+030
  8.4969214733E+010  1.5648048802E-009  8.1423018520E+030
  8.6837984337E+010  1.5678056263E-009  8.3329758338E+030
  8.8717641263E+010  1.5708295184E-009  8.5251205636E+030
  9.0608228502E+010  1.5738767351E-009  8.7187473860E+030
  9.2509788981E+010  1.5769474563E-009  8.9138677329E+030
  9.4422365560E+010  1.5800418631E-009  9.1104931245E+030
  9.6346001024E+010  1.5831601385E-009  9.3086351699E+030
  9.8280738088E+010  1.5863024664E-009  9.5083055676E+030
  1.0022661939E+011  1.5894690324E-009  9.7095161064E+030
  1.0218368748E+011  1.5926600234E-009  9.9122786661E+030
  1.0415198483E+011  1.5958756279E-009  1.0116605218E+031
  1.0613155383E+011  1.5991160356E-009  1.0322507826E+031
  1.0812243677E+011  1.6023814380E-009  1.0529998647E+031
  1.1012467586E+011  1.6056720279E-009  1.0739089931E+031
  1.1213831321E+011  1.6089879994E-009  1.0949794024E+031
  1.1416339082E+011  1.6123295483E-009  1.1162123365E+031
  1.1619995061E+011  1.6156968721E-009  1.1376090491E+031
  1.1824803437E+011  1.6190901694E-009  1.1591708035E+031
  1.2030768380E+011  1.6225096406E-009  1.1808988727E+031
  1.2237871718E+011  1.6261307940E-009  1.2027945395E+031
  1.2445938352E+011  1.6311813195E-009  1.2248590968E+031
  1.2654969847E+011  1.6362708019E-009  1.2470938472E+031
  1.2864967743E+011  1.6413995415E-009  1.2695001036E+031
  1.3075933556E+011  1.6465678412E-009  1.2920791887E+031
  1.3287868777E+011  1.6517760062E-009  1.3148324358E+031
  1.3500774873E+011  1.6570243439E-009  1.3377611881E+031
  1.3714653289E+011  1.6623131642E-009  1.3608667995E+031
  1.3929505440E+011  1.6676427795E-009  1.3841506342E+031
  1.4145332721E+011  1.6730135042E-009  1.4076140667E+031
  1.4362136499E+011  1.6784256557E-009  1.4312584825E+031
  1.4579918118E+011  1.6838795533E-009  1.4550852776E+031
  1.4798678894E+011  1.6893755191E-009  1.4790958587E+031
  1.5018420120E+011  1.6949138775E-009  1.5032916434E+031
  1.5239143063E+011  1.7004949557E-009  1.5276740603E+031
  1.5461039384E+011  1.7046550193E-009  1.5522445490E+031
  1.5684202182E+011  1.7081607200E-009  1.5770045601E+031
  1.5908636165E+011  1.7116934616E-009  1.6019555556E+031
  1.6134346030E+011  1.7152534527E-009  1.6270990084E+031
  1.6361336462E+011  1.7188409035E-009  1.6524364032E+031
  1.6589612137E+011  1.7224560258E-009  1.6779692360E+031
  1.6819177716E+011  1.7260990331E-009  1.7036990141E+031
  1.7050037850E+011  1.7297701404E-009  1.7296272567E+031
  1.7282197176E+011  1.7334695645E-009  1.7557554947E+031
  1.7515660319E+011  1.7371975238E-009  1.7820852707E+031
  1.7750431891E+011  1.7409542384E-009  1.8086181393E+031
  1.7986516490E+011  1.7447399302E-009  1.8353556670E+031
  1.8223918700E+011  1.7485548225E-009  1.8622994323E+031
  1.8462643089E+011  1.7523991407E-009  1.8894510262E+031
  1.8702694214E+011  1.7562731117E-009  1.9168120517E+031
  1.8944076613E+011  1.7601769643E-009  1.9443841242E+031
  1.9186794812E+011  1.7641109289E-009  1.9721688716E+031
  1.9430853319E+011  1.7680752379E-009  2.0001679343E+031
  1.9676256627E+011  1.7720701252E-009  2.0283829655E+031
  1.9923009212E+011  1.7760958267E-009  2.0568156310E+031
  2.0171115532E+011  1.7801525802E-009  2.0854676096E+031
  2.0420659885E+011  1.7836696876E-009  2.1143405928E+031
  2.0671649376E+011  1.7872032192E-009  2.1434362854E+031
  2.0924089621E+011  1.7907640063E-009  2.1727564052E+031
  2.1177986226E+011  1.7943522594E-009  2.2023026834E+031
  2.1433344788E+011  1.7979681901E-009  2.2320768643E+031
  2.1690170893E+011  1.8016120119E-009  2.2620807059E+031
  2.1948470116E+011  1.8052839401E-009  2.2923159797E+031
  2.2208248022E+011  1.8089841915E-009  2.3227844707E+031
  2.2469510164E+011  1.8127129844E-009  2.3534879780E+031
  2.2732262082E+011  1.8164705390E-009  2.3844283142E+031
  2.2996509306E+011  1.8202570772E-009  2.4156073062E+031
  2.3262257351E+011  1.8240728226E-009  2.4470267947E+031
  2.3529511720E+011  1.8279180004E-009  2.4786886349E+031
  2.3798243197E+011  1.8320294019E-009  2.5105946961E+031
  2.4068371205E+011  1.8367539948E-009  2.5427468620E+031
  2.4339899529E+011  1.8415150306E-009  2.5751470310E+031
  2.4612831933E+011  1.8463127902E-009  2.6077971161E+031
  2.4887172153E+011  1.8511475569E-009  2.6406990449E+031
  2.5162923900E+011  1.8560196162E-009  2.6738547600E+031
  2.5440090859E+011  1.8609292557E-009  2.7072662190E+031
  2.5718676689E+011  1.8658767653E-009  2.7409353945E+031
  2.5998412021E+011  1.8726881860E-009  2.7748642744E+031
  2.6279134960E+011  1.8806407348E-009  2.8090548619E+031
  2.6560844959E+011  1.8886546249E-009  2.8435091757E+031
