3028	15
1.0d0 1.0d0 4.0d0 12.0d0 16.0d0 20.0d0 24.0d0 28.0d0 32.0d0 36.0d0 40.0d0 44.0d0 48.0d0 52.0d0 56.0d0 
0.0d0 1.0d0 2.0d0 6.0d0 8.0d0 10.0d0 12.0d0 14.0d0 16.0d0 18.0d0 20.0d0 22.0d0 24.0d0 26.0d0 28.0d0 
   7.462457E+26   2.401462E+05   5.799475E-03   0.000000E+00   1.257310E-02   3.553506E-06   1.821114E-06   7.170299E-08   3.816952E-07   4.651821E-06   1.185215E-06   2.801629E-07   6.988420E-08   2.657540E-09   9.493951E-01   3.219032E-02   2.999614E-10
   1.492496E+27   3.025683E+05   5.799263E-03   0.000000E+00   1.257366E-02   3.553688E-06   1.821272E-06   7.170964E-08   3.817492E-07   4.652733E-06   1.185514E-06   2.802444E-07   6.990955E-08   2.658574E-09   9.493805E-01   3.220458E-02   3.001451E-10
   3.337688E+27   3.956786E+05   5.798970E-03   0.000000E+00   1.257444E-02   3.553937E-06   1.821491E-06   7.171881E-08   3.818237E-07   4.653991E-06   1.185927E-06   2.803570E-07   6.994456E-08   2.660003E-09   9.493603E-01   3.222426E-02   3.003987E-10
   5.182879E+27   4.582027E+05   5.798651E-03   0.000000E+00   1.257529E-02   3.554209E-06   1.821729E-06   7.172880E-08   3.819049E-07   4.655363E-06   1.186377E-06   2.804796E-07   6.998271E-08   2.661559E-09   9.493383E-01   3.224571E-02   3.006753E-10
   8.873263E+27   5.481589E+05   5.798237E-03   0.000000E+00   1.257639E-02   3.554560E-06   1.822037E-06   7.174173E-08   3.820100E-07   4.657140E-06   1.186959E-06   2.806385E-07   7.003214E-08   2.663576E-09   9.493098E-01   3.227351E-02   3.010339E-10
   1.625403E+28   6.707356E+05   5.797545E-03   4.731636E-23   1.257822E-02   3.555148E-06   1.822551E-06   7.176333E-08   3.821857E-07   4.660108E-06   1.187933E-06   2.809041E-07   7.011479E-08   2.666949E-09   9.492622E-01   3.232001E-02   3.016340E-10
   3.101557E+28   8.319972E+05   5.796415E-03   0.000000E+00   1.258122E-02   3.556107E-06   1.823392E-06   7.179860E-08   3.824726E-07   4.664959E-06   1.189525E-06   2.813382E-07   7.024993E-08   2.672464E-09   9.491842E-01   3.239609E-02   3.026169E-10
   6.053863E+28   1.039895E+06   5.794594E-03   0.000000E+00   1.258606E-02   3.557653E-06   1.824746E-06   7.185537E-08   3.829346E-07   4.672774E-06   1.192090E-06   2.820383E-07   7.046799E-08   2.681366E-09   9.490583E-01   3.251897E-02   3.042070E-10
   1.195848E+29   1.305019E+06   5.791689E-03   0.000000E+00   1.259379E-02   3.560124E-06   1.826907E-06   7.194596E-08   3.836723E-07   4.685261E-06   1.196192E-06   2.831581E-07   7.081718E-08   2.695625E-09   9.488563E-01   3.271606E-02   3.067638E-10
   2.361846E+29   1.637824E+06   5.787124E-03   3.357775E-22   1.260602E-02   3.564027E-06   1.830317E-06   7.208873E-08   3.848355E-07   4.704972E-06   1.202674E-06   2.849289E-07   7.137021E-08   2.718222E-09   9.485355E-01   3.302915E-02   3.108394E-10
   4.693841E+29   2.060121E+06   5.779892E-03   0.000000E+00   1.262538E-02   3.570188E-06   1.835695E-06   7.231352E-08   3.866716E-07   4.736153E-06   1.212950E-06   2.877389E-07   7.225012E-08   2.754200E-09   9.480231E-01   3.352930E-02   3.173924E-10
   9.212083E+29   2.581140E+06   5.768693E-03   0.000000E+00   1.265540E-02   3.579698E-06   1.843989E-06   7.265909E-08   3.895047E-07   4.784441E-06   1.228914E-06   2.921119E-07   7.362511E-08   2.810479E-09   9.472171E-01   3.431633E-02   3.278024E-10
   1.373032E+30   2.950122E+06   5.757006E-03   0.000000E+00   1.268689E-02   3.589629E-06   1.852626E-06   7.301766E-08   3.924560E-07   4.834947E-06   1.245675E-06   2.967126E-07   7.507904E-08   2.870076E-09   9.463580E-01   3.515542E-02   3.390364E-10
   2.276681E+30   3.495332E+06   5.741776E-03   0.000000E+00   1.272813E-02   3.602559E-06   1.863842E-06   7.348134E-08   3.962896E-07   4.900860E-06   1.267645E-06   3.027577E-07   7.700062E-08   2.948975E-09   9.452127E-01   3.627452E-02   3.542410E-10
   4.083977E+30   4.254271E+06   5.716438E-03   3.297512E-22   1.279729E-02   3.624058E-06   1.882428E-06   7.424437E-08   4.026472E-07   5.010996E-06   1.304609E-06   3.129640E-07   8.027422E-08   3.083697E-09   9.432332E-01   3.820977E-02   3.810879E-10
   7.698570E+30   5.270174E+06   5.675795E-03   0.000000E+00   1.291061E-02   3.658839E-06   1.912270E-06   7.545677E-08   4.128538E-07   5.189771E-06   1.365243E-06   3.298006E-07   8.575170E-08   3.310056E-09   9.398573E-01   4.151246E-02   4.285868E-10
   1.492776E+31   6.602100E+06   5.612199E-03   0.000000E+00   1.309321E-02   3.714029E-06   1.959347E-06   7.734224E-08   4.290012E-07   5.477538E-06   1.464427E-06   3.575736E-07   9.498345E-08   3.693763E-09   9.340582E-01   4.719142E-02   5.149735E-10
   2.908132E+31   8.306196E+06   5.518387E-03   0.000000E+00   1.338662E-02   3.801457E-06   2.033812E-06   8.028985E-08   4.547564E-07   5.946889E-06   1.629780E-06   4.044556E-07   1.110415E-07   4.367407E-09   9.241146E-01   5.693384E-02   6.764473E-10
   5.127469E+31   1.013010E+07   5.404672E-03   0.000000E+00   1.379632E-02   3.901241E-06   2.127249E-06   8.406849E-08   4.890267E-07   6.594891E-06   1.865940E-06   4.726541E-07   1.354683E-07   5.406277E-09   9.089481E-01   7.180198E-02   9.529992E-10
   7.487972E+31   1.159358E+07   5.310103E-03   0.000000E+00   1.424775E-02   3.961407E-06   2.204529E-06   8.756536E-08   5.224213E-07   7.257045E-06   2.117520E-06   5.469907E-07   1.635485E-07   6.623273E-09   8.906279E-01   8.976284E-02   1.325671E-09
   1.010026E+32   1.292270E+07   5.231404E-03   0.000000E+00   1.468949E-02   4.019629E-06   2.273371E-06   9.059764E-08   5.525270E-07   7.877659E-06   2.361703E-06   6.202558E-07   1.926300E-07   7.899142E-09   8.711511E-01   1.088743E-01   1.773681E-09
   1.269853E+32   1.406163E+07   5.172462E-03   0.000000E+00   1.511469E-02   4.085611E-06   2.334990E-06   9.301790E-08   5.770899E-07   8.400966E-06   2.574215E-06   6.846364E-07   2.195614E-07   9.093273E-09   8.506619E-01   1.289949E-01   2.296483E-09
   1.652726E+32   1.552833E+07   5.117280E-03   0.000000E+00   1.559598E-02   4.148611E-06   2.386998E-06   9.475490E-08   5.963310E-07   8.842228E-06   2.763056E-06   7.420900E-07   2.455481E-07   1.025092E-08   8.251520E-01   1.540762E-01   3.031827E-09
   1.965524E+32   1.659792E+07   5.081852E-03   0.000000E+00   1.611022E-02   4.220189E-06   2.444309E-06   9.667183E-08   6.168817E-07   9.311153E-06   2.964884E-06   8.035975E-07   2.740264E-07   1.152680E-08   7.972682E-01   1.814785E-01   3.904705E-09
   2.176876E+32   1.727255E+07   5.068624E-03   0.000000E+00   1.649832E-02   4.275180E-06   2.486241E-06   9.803017E-08   6.312254E-07   9.640353E-06   3.108105E-06   8.472082E-07   2.948270E-07   1.246236E-08   7.759193E-01   2.024506E-01   4.617091E-09
   2.587309E+32   1.849860E+07   5.053632E-03   1.604918E-23   1.694548E-02   4.334899E-06   2.530544E-06   9.931406E-08   6.458012E-07   9.991281E-06   3.265041E-06   8.946661E-07   3.183985E-07   1.351244E-08   7.505551E-01   2.273805E-01   5.540484E-09
   2.929261E+32   1.945290E+07   5.052427E-03   0.000000E+00   1.748327E-02   4.407596E-06   2.581383E-06   1.007054E-07   6.613629E-07   1.036926E-05   3.435924E-06   9.458990E-07   3.447374E-07   1.468298E-08   7.197112E-01   2.576845E-01   6.940155E-09
   3.259801E+32   2.033019E+07   5.054177E-03   0.000000E+00   1.796884E-02   4.474064E-06   2.626517E-06   1.018869E-07   6.745166E-07   1.069135E-05   3.582658E-06   9.894396E-07   3.677245E-07   1.569762E-08   6.920670E-01   2.848376E-01   8.624629E-09
   3.615134E+32   2.123332E+07   5.055757E-03   0.000000E+00   1.847553E-02   4.545530E-06   2.674409E-06   1.031382E-07   6.880834E-07   1.102109E-05   3.732729E-06   1.033596E-06   3.913761E-07   1.673640E-08   6.639409E-01   3.124520E-01   1.042623E-08
   4.032885E+32   2.225228E+07   5.057197E-03   0.000000E+00   1.905212E-02   4.627555E-06   2.728695E-06   1.045029E-07   7.029675E-07   1.138619E-05   3.899849E-06   1.082170E-06   4.179274E-07   1.788923E-08   6.323264E-01   3.434845E-01   1.270856E-08
   4.245275E+32   2.275532E+07   5.064281E-03   0.000000E+00   1.953402E-02   4.698386E-06   2.774533E-06   1.056628E-07   7.150422E-07   1.167725E-05   4.032260E-06   1.120186E-06   4.389942E-07   1.879873E-08   6.069066E-01   3.684120E-01   1.475315E-08
   4.728541E+32   2.386956E+07   5.062861E-03   0.000000E+00   2.006430E-02   4.774434E-06   2.824027E-06   1.068083E-07   7.278691E-07   1.199922E-05   4.181275E-06   1.162369E-06   4.628805E-07   1.980752E-08   5.789882E-01   3.957978E-01   1.732636E-08
   4.999416E+32   2.447797E+07   5.067421E-03   0.000000E+00   2.064959E-02   4.860978E-06   2.879465E-06   1.081065E-07   7.417820E-07   1.234256E-05   4.339059E-06   1.206416E-06   4.880834E-07   2.086192E-08   5.494305E-01   4.247615E-01   2.035265E-08
