3290	15
1.0d0 1.0d0 4.0d0 12.0d0 16.0d0 20.0d0 24.0d0 28.0d0 32.0d0 36.0d0 40.0d0 44.0d0 48.0d0 52.0d0 56.0d0 
0.0d0 1.0d0 2.0d0 6.0d0 8.0d0 10.0d0 12.0d0 14.0d0 16.0d0 18.0d0 20.0d0 22.0d0 24.0d0 26.0d0 28.0d0 
   7.462475E+26   2.512076E+05   4.135006E-03   0.000000E+00   1.241965E-02   3.419248E-06   1.880389E-06   7.132762E-08   4.346107E-07   6.161408E-06   1.811918E-06   4.506745E-07   1.335535E-07   4.895592E-09   9.406478E-01   4.275027E-02   1.033479E-09
   1.492498E+27   3.165048E+05   4.134827E-03   0.000000E+00   1.242009E-02   3.419374E-06   1.880520E-06   7.133273E-08   4.346623E-07   6.162464E-06   1.812325E-06   4.507903E-07   1.335967E-07   4.897282E-09   9.406309E-01   4.276688E-02   1.034051E-09
   3.337689E+27   4.139037E+05   4.134581E-03   0.000000E+00   1.242070E-02   3.419548E-06   1.880701E-06   7.133976E-08   4.347334E-07   6.163920E-06   1.812885E-06   4.509500E-07   1.336563E-07   4.899611E-09   9.406076E-01   4.278978E-02   1.034839E-09
   5.182881E+27   4.793077E+05   4.134311E-03   0.000000E+00   1.242136E-02   3.419738E-06   1.880898E-06   7.134741E-08   4.348108E-07   6.165508E-06   1.813496E-06   4.511241E-07   1.337213E-07   4.902151E-09   9.405823E-01   4.281475E-02   1.035698E-09
   8.873265E+27   5.734072E+05   4.133963E-03   0.000000E+00   1.242222E-02   3.419983E-06   1.881152E-06   7.135733E-08   4.349111E-07   6.167564E-06   1.814287E-06   4.513497E-07   1.338055E-07   4.905442E-09   9.405494E-01   4.284710E-02   1.036813E-09
   1.625403E+28   7.016298E+05   4.133381E-03   0.000000E+00   1.242366E-02   3.420392E-06   1.881578E-06   7.137390E-08   4.350788E-07   6.171001E-06   1.815610E-06   4.517268E-07   1.339463E-07   4.910945E-09   9.404944E-01   4.290121E-02   1.038677E-09
   3.101557E+28   8.703190E+05   4.132430E-03   0.000000E+00   1.242601E-02   3.421061E-06   1.882274E-06   7.140097E-08   4.353527E-07   6.176619E-06   1.817772E-06   4.523435E-07   1.341766E-07   4.919949E-09   9.404045E-01   4.298974E-02   1.041730E-09
   6.053864E+28   1.087792E+06   4.130900E-03   1.097468E-26   1.242980E-02   3.422135E-06   1.883393E-06   7.144456E-08   4.357940E-07   6.185675E-06   1.821260E-06   4.533383E-07   1.345483E-07   4.934484E-09   9.402592E-01   4.313271E-02   1.046667E-09
   1.195848E+29   1.365127E+06   4.128454E-03   0.000000E+00   1.243587E-02   3.423850E-06   1.885182E-06   7.151421E-08   4.364998E-07   6.200170E-06   1.826846E-06   4.549321E-07   1.351444E-07   4.957798E-09   9.400262E-01   4.336206E-02   1.054606E-09
   2.361846E+29   1.713261E+06   4.124601E-03   0.000000E+00   1.244546E-02   3.426542E-06   1.888000E-06   7.162398E-08   4.376137E-07   6.223075E-06   1.835684E-06   4.574551E-07   1.360894E-07   4.994775E-09   9.396565E-01   4.372595E-02   1.067246E-09
   4.693841E+29   2.155007E+06   4.118520E-03   0.000000E+00   1.246071E-02   3.430773E-06   1.892449E-06   7.179741E-08   4.393773E-07   6.259413E-06   1.849730E-06   4.614688E-07   1.375960E-07   5.053773E-09   9.390662E-01   4.430700E-02   1.087541E-09
   9.212083E+29   2.700021E+06   4.109134E-03   0.000000E+00   1.248450E-02   3.437252E-06   1.899322E-06   7.206563E-08   4.421139E-07   6.315976E-06   1.871654E-06   4.677430E-07   1.399595E-07   5.146430E-09   9.381380E-01   4.522067E-02   1.119725E-09
   1.373032E+30   3.085994E+06   4.099370E-03   0.000000E+00   1.250957E-02   3.443899E-06   1.906462E-06   7.234475E-08   4.449762E-07   6.375394E-06   1.894770E-06   4.743706E-07   1.424675E-07   5.244883E-09   9.371495E-01   4.619369E-02   1.154351E-09
   2.276681E+30   3.656311E+06   4.087031E-03   0.000000E+00   1.254299E-02   3.452462E-06   1.915711E-06   7.270753E-08   4.486969E-07   6.452844E-06   1.925004E-06   4.830611E-07   1.457734E-07   5.375038E-09   9.358393E-01   4.748252E-02   1.200731E-09
