   0.884258945E+05   0.117695731E+05  -0.145864302E+02  -0.147091625E+02  -0.147627963E+02  -0.146297034E+02  -0.144631569E+02  -0.142598837E+02  -0.155391625E+02  -0.146760696E+02  -0.147229766E+02  -0.147997034E+02  -0.148431569E+02
   0.901358945E+05   0.116658058E+05  -0.145793414E+02  -0.146895852E+02  -0.147494633E+02  -0.146213658E+02  -0.144573170E+02  -0.142552926E+02  -0.155195852E+02  -0.146614877E+02  -0.147133901E+02  -0.147913658E+02  -0.148373170E+02
   0.918458945E+05   0.115635790E+05  -0.145722724E+02  -0.146702131E+02  -0.147362427E+02  -0.146130665E+02  -0.144514783E+02  -0.142506843E+02  -0.155002131E+02  -0.146470368E+02  -0.147038605E+02  -0.147830665E+02  -0.148314783E+02
   0.935558945E+05   0.114632429E+05  -0.145653515E+02  -0.146504744E+02  -0.147226913E+02  -0.146049082E+02  -0.144457949E+02  -0.142466817E+02  -0.154804744E+02  -0.146326913E+02  -0.146944648E+02  -0.147753515E+02  -0.148262383E+02
   0.952658945E+05   0.113640278E+05  -0.145584175E+02  -0.146294564E+02  -0.147080751E+02  -0.145966937E+02  -0.144401412E+02  -0.142435887E+02  -0.154594564E+02  -0.146180751E+02  -0.146849700E+02  -0.147684175E+02  -0.148218649E+02
   0.969758945E+05   0.112655608E+05  -0.145513711E+02  -0.146084323E+02  -0.146934045E+02  -0.145883767E+02  -0.144343656E+02  -0.142403544E+02  -0.154384323E+02  -0.146034045E+02  -0.146753822E+02  -0.147613711E+02  -0.148173600E+02
   0.986858945E+05   0.111681038E+05  -0.145444555E+02  -0.145876822E+02  -0.146789428E+02  -0.145802034E+02  -0.144287076E+02  -0.142372118E+02  -0.154176822E+02  -0.145889428E+02  -0.146659512E+02  -0.147544555E+02  -0.148129597E+02
   0.100300895E+06   0.110767549E+05  -0.145379997E+02  -0.145682592E+02  -0.146654140E+02  -0.145725688E+02  -0.144234307E+02  -0.142342926E+02  -0.153982592E+02  -0.145754140E+02  -0.146571378E+02  -0.147479997E+02  -0.148088617E+02
   0.102010895E+06   0.109812801E+05  -0.145313712E+02  -0.145480776E+02  -0.146513929E+02  -0.145647081E+02  -0.144180342E+02  -0.142313603E+02  -0.153780776E+02  -0.145613929E+02  -0.146480451E+02  -0.147413712E+02  -0.148046973E+02
   0.103720895E+06   0.108865896E+05  -0.145248896E+02  -0.145281543E+02  -0.146375794E+02  -0.145570046E+02  -0.144127746E+02  -0.142285447E+02  -0.153581543E+02  -0.145475794E+02  -0.146391195E+02  -0.147348896E+02  -0.148006596E+02
   0.105430895E+06   0.107926901E+05  -0.145185086E+02  -0.145084440E+02  -0.146239279E+02  -0.145494118E+02  -0.144076054E+02  -0.142257990E+02  -0.153384440E+02  -0.145339279E+02  -0.146303150E+02  -0.147285086E+02  -0.147967022E+02
   0.107140895E+06   0.106992979E+05  -0.145118305E+02  -0.144882686E+02  -0.146105353E+02  -0.145418305E+02  -0.144024782E+02  -0.142231258E+02  -0.153185924E+02  -0.145202114E+02  -0.146211829E+02  -0.147221543E+02  -0.147928020E+02
   0.108850895E+06   0.106069861E+05  -0.145042626E+02  -0.144666501E+02  -0.145978581E+02  -0.145342626E+02  -0.143974649E+02  -0.142206671E+02  -0.152982513E+02  -0.145062569E+02  -0.146110603E+02  -0.147158637E+02  -0.147890660E+02
   0.110560895E+06   0.105156236E+05  -0.144968524E+02  -0.144453339E+02  -0.145853911E+02  -0.145268524E+02  -0.143925830E+02  -0.142183137E+02  -0.152781992E+02  -0.144925258E+02  -0.146011218E+02  -0.147097177E+02  -0.147854483E+02
   0.112270895E+06   0.104250106E+05  -0.144893867E+02  -0.144240763E+02  -0.145729102E+02  -0.145193867E+02  -0.143876250E+02  -0.142158633E+02  -0.152581955E+02  -0.144787911E+02  -0.145911485E+02  -0.147035059E+02  -0.147817441E+02
   0.113980895E+06   0.103251969E+05  -0.144792130E+02  -0.143987103E+02  -0.145572120E+02  -0.145092130E+02  -0.143802135E+02  -0.142112140E+02  -0.152342105E+02  -0.144617118E+02  -0.145782125E+02  -0.146947133E+02  -0.147757138E+02
   0.115690895E+06   0.102427987E+05  -0.144734818E+02  -0.143804374E+02  -0.145469202E+02  -0.145034818E+02  -0.143767626E+02  -0.142100434E+02  -0.152170778E+02  -0.144502798E+02  -0.145702010E+02  -0.146901222E+02  -0.147734030E+02
   0.117305895E+06   0.101584123E+05  -0.144660435E+02  -0.143601550E+02  -0.145348113E+02  -0.144960435E+02  -0.143716596E+02  -0.142072757E+02  -0.151979630E+02  -0.144370032E+02  -0.145604274E+02  -0.146838515E+02  -0.147694676E+02
   0.119015895E+06   0.100772181E+05  -0.144601533E+02  -0.143419064E+02  -0.145244271E+02  -0.144901533E+02  -0.143680163E+02  -0.142058794E+02  -0.151808379E+02  -0.144254956E+02  -0.145522902E+02  -0.146790848E+02  -0.147669478E+02
   0.120725895E+06   0.999510205E+04  -0.144538181E+02  -0.143228734E+02  -0.145133821E+02  -0.144837454E+02  -0.143639634E+02  -0.142041088E+02  -0.151628734E+02  -0.144133094E+02  -0.145436001E+02  -0.146738181E+02  -0.147640361E+02
   0.122435895E+06   0.991378004E+04  -0.144482700E+02  -0.143016400E+02  -0.145005946E+02  -0.144769908E+02  -0.143608284E+02  -0.142033869E+02  -0.151416400E+02  -0.143993154E+02  -0.145344323E+02  -0.146682700E+02  -0.147621077E+02
   0.124145895E+06   0.983418721E+04  -0.144429072E+02  -0.142809255E+02  -0.144881464E+02  -0.144704470E+02  -0.143578274E+02  -0.142027477E+02  -0.151209255E+02  -0.143856862E+02  -0.145255268E+02  -0.146629072E+02  -0.147602875E+02
   0.125855895E+06   0.975674955E+04  -0.144378640E+02  -0.142609463E+02  -0.144762097E+02  -0.144642550E+02  -0.143550822E+02  -0.142023003E+02  -0.151009463E+02  -0.143726006E+02  -0.145170369E+02  -0.146578640E+02  -0.147586912E+02
   0.127565895E+06   0.967929574E+04  -0.144325602E+02  -0.142407033E+02  -0.144640109E+02  -0.144578020E+02  -0.143520767E+02  -0.142015931E+02  -0.150807033E+02  -0.143592526E+02  -0.145082855E+02  -0.146525602E+02  -0.147568349E+02
   0.129275895E+06   0.960215291E+04  -0.144270407E+02  -0.142203046E+02  -0.144516241E+02  -0.144511380E+02  -0.143488463E+02  -0.142006518E+02  -0.150603046E+02  -0.143457213E+02  -0.144993324E+02  -0.146470407E+02  -0.147547491E+02
   0.130985895E+06   0.952644649E+04  -0.144216454E+02  -0.142003072E+02  -0.144394893E+02  -0.144446194E+02  -0.143456975E+02  -0.141997495E+02  -0.150403072E+02  -0.143324633E+02  -0.144905674E+02  -0.146416454E+02  -0.147527235E+02
   0.132600895E+06   0.945856169E+04  -0.144173523E+02  -0.141829206E+02  -0.144291531E+02  -0.144393191E+02  -0.143434187E+02  -0.141994852E+02  -0.150229206E+02  -0.143211198E+02  -0.144832527E+02  -0.146373523E+02  -0.147514519E+02
