1087   20
1.0d0 1.0d0 3.0d0 4.0d0 12.0d0 14.0d0 16.0d0 20.0d0 24.0d0 28.0d0 32.0d0 36.0d0 40.0d0 44.0d0 48.0d0 56.0d0 52.0d0 54.0d0 56.0d0 56.0d0
0.0d0 1.0d0 2.0d0 2.0d0 6.0d0 7.0d0 8.0d0 10.0d0 12.0d0 14.0d0 16.0d0 18.0d0 20.0d0 22.0d0 24.0d0 24.0d0 26.0d0 26.0d0 26.0d0 28.0d0
   5.826358e+26   3.235544e+05   4.409545e-03   2.803407e-06   3.000077e-30   3.945502e-03   3.295687e-07   7.307211e-33   9.467663e-08   8.607066e-10   4.877974e-09   6.010261e-08   8.999481e-09   1.076239e-09   1.775019e-10   5.764423e-12   4.137034e-12   5.043610e-03   3.018572e-12   1.891390e-05   9.865791e-01   1.216702e-12
   1.165273e+27   4.076559e+05   4.409191e-03   2.803525e-06   3.000077e-30   3.945539e-03   3.295705e-07   7.307973e-33   9.467885e-08   8.607174e-10   4.878197e-09   6.010765e-08   9.000382e-09   1.076360e-09   1.775249e-10   5.765140e-12   4.137633e-12   5.043469e-03   3.019069e-12   1.891565e-05   9.865796e-01   1.216929e-12
   2.330547e+27   5.136204e+05   4.408771e-03   2.803667e-06   3.000077e-30   3.945585e-03   3.295728e-07   7.308889e-33   9.468156e-08   8.607311e-10   4.878467e-09   6.011370e-08   9.001461e-09   1.076504e-09   1.775525e-10   5.765999e-12   4.138350e-12   5.043301e-03   3.019663e-12   1.891773e-05   9.865801e-01   1.217202e-12
   4.661098e+27   6.471336e+05   4.408105e-03   2.803892e-06   3.000077e-30   3.945658e-03   3.295765e-07   7.310345e-33   9.468586e-08   8.607528e-10   4.878895e-09   6.012330e-08   9.003173e-09   1.076734e-09   1.775963e-10   5.767363e-12   4.139488e-12   5.043034e-03   3.020607e-12   1.892104e-05   9.865810e-01   1.217634e-12
   9.322199e+27   8.153621e+05   4.407048e-03   2.804249e-06   3.000077e-30   3.945774e-03   3.295824e-07   7.312654e-33   9.469269e-08   8.607873e-10   4.879575e-09   6.013855e-08   9.005893e-09   1.077098e-09   1.776658e-10   5.769528e-12   4.141296e-12   5.042611e-03   3.022105e-12   1.892629e-05   9.865823e-01   1.218320e-12
   1.864440e+28   1.027342e+06   4.405370e-03   2.804817e-06   3.000077e-30   3.945958e-03   3.295917e-07   7.316320e-33   9.470351e-08   8.608419e-10   4.880653e-09   6.016276e-08   9.010211e-09   1.077676e-09   1.777762e-10   5.772968e-12   4.144167e-12   5.041940e-03   3.024486e-12   1.893462e-05   9.865845e-01   1.219410e-12
   3.728881e+28   1.294468e+06   4.402706e-03   2.805717e-06   3.000077e-30   3.946250e-03   3.296063e-07   7.322139e-33   9.472068e-08   8.609284e-10   4.882365e-09   6.020120e-08   9.017070e-09   1.078595e-09   1.779515e-10   5.778432e-12   4.148730e-12   5.040874e-03   3.028268e-12   1.894787e-05   9.865879e-01   1.221142e-12
   7.457762e+28   1.631127e+06   4.398549e-03   2.807157e-06   3.000077e-30   3.946739e-03   3.296325e-07   7.331248e-33   9.474862e-08   8.610739e-10   4.885108e-09   6.026226e-08   9.027945e-09   1.080051e-09   1.782290e-10   5.787077e-12   4.155940e-12   5.039185e-03   3.034240e-12   1.896875e-05   9.865933e-01   1.223876e-12
   1.491553e+29   2.055488e+06   4.392774e-03   2.809569e-06   3.000077e-30   3.947817e-03   3.297095e-07   7.344291e-33   9.480125e-08   8.614046e-10   4.889771e-09   6.035920e-08   9.044981e-09   1.082313e-09   1.786557e-10   5.800397e-12   4.166930e-12   5.036030e-03   3.043268e-12   1.900012e-05   9.866011e-01   1.227976e-12
   2.983105e+29   2.590548e+06   4.381019e-03   2.813001e-06   3.000077e-30   3.948561e-03   3.297181e-07   7.369474e-33   9.485832e-08   8.616096e-10   4.896198e-09   6.051372e-08   9.072902e-09   1.086082e-09   1.793819e-10   5.822981e-12   4.185977e-12   5.031199e-03   3.059186e-12   1.905590e-05   9.866169e-01   1.235322e-12
