   0.000000000E+00  -3.247652683E+51   2.069218721E+51   3.098987072E+46  -1.178402973E+51   0.000000000E+00
   6.001351494E+01  -5.071388435E+50   4.719260173E+50   5.595100421E+50   5.242972159E+50   1.702700189E+51
   1.200559576E+02  -3.195811195E+50   2.407603547E+50   6.033385551E+50   5.245177903E+50   1.702920763E+51
   1.800224939E+02  -2.516446169E+50   1.732872225E+50   6.029381240E+50   5.245807296E+50   1.702983702E+51
   2.400330685E+02  -2.192889681E+50   1.453904428E+50   5.984920867E+50   5.245935615E+50   1.702996534E+51
   3.000471374E+02  -1.994347797E+50   1.300336201E+50   5.940069255E+50   5.246057659E+50   1.703008739E+51
   3.600090967E+02  -1.862003814E+50   1.207373181E+50   5.900770921E+50   5.246140288E+50   1.703017002E+51
   4.200363994E+02  -1.774434084E+50   1.153425518E+50   5.867175200E+50   5.246166634E+50   1.703019636E+51
   4.800207341E+02  -1.711627567E+50   1.119271641E+50   5.838543603E+50   5.246187677E+50   1.703021740E+51
   5.400300520E+02  -1.665791868E+50   1.098021042E+50   5.813972600E+50   5.246201774E+50   1.703023150E+51
   6.000120394E+02  -1.632602687E+50   1.086084145E+50   5.792725121E+50   5.246206579E+50   1.703023631E+51
   6.600125012E+02  -1.609761677E+50   1.081781453E+50   5.774180369E+50   5.246200144E+50   1.703022987E+51
   7.200037765E+02  -1.593994926E+50   1.082321385E+50   5.757863915E+50   5.246190373E+50   1.703022010E+51
   7.800377162E+02  -1.583076563E+50   1.085884104E+50   5.743373456E+50   5.246180998E+50   1.703021072E+51
   8.400649419E+02  -1.576739772E+50   1.092496315E+50   5.730413845E+50   5.246170388E+50   1.703020012E+51
   9.000431938E+02  -1.574008166E+50   1.101430166E+50   5.718735209E+50   5.246157209E+50   1.703018694E+51
   9.600042815E+02  -1.573725360E+50   1.111755968E+50   5.708113319E+50   5.246143927E+50   1.703017365E+51
   1.020022035E+03  -1.575557801E+50   1.123336674E+50   5.698352548E+50   5.246131420E+50   1.703016115E+51
   1.080010074E+03  -1.579218193E+50   1.136030942E+50   5.689300819E+50   5.246113568E+50   1.703014330E+51
   1.140038369E+03  -1.584158177E+50   1.149458196E+50   5.680799581E+50   5.246099600E+50   1.703012933E+51
   1.200055119E+03  -1.589840102E+50   1.163178718E+50   5.672746680E+50   5.246085296E+50   1.703011502E+51
   1.260007919E+03  -1.595906593E+50   1.176885426E+50   5.665087717E+50   5.246066550E+50   1.703009628E+51
   1.320048864E+03  -1.602021330E+50   1.190312899E+50   5.657771203E+50   5.246062772E+50   1.703009250E+51
   1.380053318E+03  -1.607401571E+50   1.202609061E+50   5.650837943E+50   5.246045433E+50   1.703007516E+51
   1.440021079E+03  -1.610787106E+50   1.212547584E+50   5.644275120E+50   5.246035598E+50   1.703006533E+51
   1.500034956E+03  -1.610741155E+50   1.218725752E+50   5.638060096E+50   5.246044694E+50   1.703007442E+51
   1.560047454E+03  -1.606980367E+50   1.220814550E+50   5.632204028E+50   5.246038212E+50   1.703006794E+51
   1.620058708E+03  -1.599172531E+50   1.218624245E+50   5.626629218E+50   5.246080932E+50   1.703011066E+51
   1.680041974E+03  -1.591686659E+50   1.216407647E+50   5.621346981E+50   5.246067969E+50   1.703009770E+51
   1.740055186E+03  -1.580620917E+50   1.210476677E+50   5.616265545E+50   5.246121304E+50   1.703015103E+51
   1.800001406E+03  -1.574663701E+50   1.209345194E+50   5.611419843E+50   5.246101336E+50   1.703013106E+51
   1.860041417E+03  -1.563764705E+50   1.203174343E+50   5.606734604E+50   5.246144242E+50   1.703017397E+51
   1.920050009E+03  -1.560160891E+50   1.204056578E+50   5.602242402E+50   5.246138089E+50   1.703016782E+51
   1.980049938E+03  -1.552632518E+50   1.200854084E+50   5.597924162E+50   5.246145728E+50   1.703017546E+51
   2.040041711E+03  -1.547263344E+50   1.199692838E+50   5.593755977E+50   5.246185471E+50   1.703021520E+51
   2.100023164E+03  -1.547250746E+50   1.203633995E+50   5.589774406E+50   5.246157654E+50   1.703018738E+51
   2.160001914E+03  -1.539911511E+50   1.200168795E+50   5.585938503E+50   5.246195788E+50   1.703022552E+51
   2.220068769E+03  -1.540486555E+50   1.204462214E+50   5.582234577E+50   5.246210236E+50   1.703023996E+51
   2.280001619E+03  -1.542245763E+50   1.209753803E+50   5.578683964E+50   5.246192004E+50   1.703022173E+51
   2.340065138E+03  -1.536753759E+50   1.207331817E+50   5.575620412E+50   5.246198470E+50   1.703022820E+51
