 0033   0.100138E+00   0.281495E+09   0.281107E+10   0.123198E+10   0.590259E+14
 0034   0.104555E+00   0.295712E+09   0.321898E+10   0.130057E+10   0.527953E+14
 0035   0.115729E+00   0.316840E+09   0.189071E+10   0.129814E+10   0.471429E+14
 0036   0.127940E+00   0.339852E+09   0.188454E+10   0.129670E+10   0.421043E+14
 0037   0.140816E+00   0.364804E+09   0.193792E+10   0.134185E+10   0.376285E+14
 0038   0.160284E+00   0.399248E+09   0.176928E+10   0.129848E+10   0.336923E+14
 0039   0.177466E+00   0.432488E+09   0.193452E+10   0.128253E+10   0.302862E+14
 0040   0.197328E+00   0.468133E+09   0.179467E+10   0.125850E+10   0.273061E+14
 0041   0.217368E+00   0.504370E+09   0.180828E+10   0.124061E+10   0.246909E+14
 0042   0.238669E+00   0.542065E+09   0.176953E+10   0.122332E+10   0.223788E+14
 0043   0.261623E+00   0.581482E+09   0.171728E+10   0.120502E+10   0.203235E+14
 0044   0.285131E+00   0.622011E+09   0.172405E+10   0.118876E+10   0.184906E+14
 0045   0.310021E+00   0.664015E+09   0.168760E+10   0.117229E+10   0.168475E+14
 0046   0.336032E+00   0.707219E+09   0.166094E+10   0.115748E+10   0.153688E+14
 0047   0.365277E+00   0.753131E+09   0.156991E+10   0.113687E+10   0.140307E+14
 0048   0.394486E+00   0.799440E+09   0.158547E+10   0.112210E+10   0.128188E+14
 0049   0.424863E+00   0.847230E+09   0.157321E+10   0.110863E+10   0.117164E+14
 0050   0.456731E+00   0.896518E+09   0.154661E+10   0.109574E+10   0.107105E+14
 0051   0.491257E+00   0.948209E+09   0.149718E+10   0.107961E+10   0.978938E+13
 0052   0.525067E+00   0.100004E+10   0.153290E+10   0.107047E+10   0.894567E+13
 0053   0.563994E+00   0.105562E+10   0.142780E+10   0.105364E+10   0.816808E+13
 0054   0.602202E+00   0.111147E+10   0.146176E+10   0.104402E+10   0.745265E+13
 0055   0.644418E+00   0.117061E+10   0.140097E+10   0.103000E+10   0.679127E+13
 0056   0.686099E+00   0.123026E+10   0.143113E+10   0.102196E+10   0.618055E+13
 0057   0.731921E+00   0.129334E+10   0.137652E+10   0.100924E+10   0.561429E+13
 0058   0.781314E+00   0.135917E+10   0.133286E+10   0.995936E+09   0.508875E+13
 0059   0.827947E+00   0.142451E+10   0.140112E+10   0.991945E+09   0.460183E+13
 0060   0.881774E+00   0.149524E+10   0.131404E+10   0.980960E+09   0.414812E+13
 0061   0.938598E+00   0.156877E+10   0.129402E+10   0.971140E+09   0.372602E+13
 0062   0.999385E+00   0.164619E+10   0.127353E+10   0.959925E+09   0.333304E+13
 0063   0.105702E+01   0.172340E+10   0.133965E+10   0.957955E+09   0.296804E+13
 0064   0.112001E+01   0.180547E+10   0.130307E+10   0.973669E+09   0.262781E+13
 0065   0.120409E+01   0.190692E+10   0.120662E+10   0.949650E+09   0.231075E+13
 0066   0.128109E+01   0.200503E+10   0.127412E+10   0.939290E+09   0.201885E+13
 0067   0.136425E+01   0.210718E+10   0.122831E+10   0.928603E+09   0.174849E+13
 0068   0.145121E+01   0.221272E+10   0.121369E+10   0.918521E+09   0.163139E+13
 0069   0.153812E+01   0.231956E+10   0.122922E+10   0.912671E+09   0.139919E+13
 0070   0.164123E+01   0.243616E+10   0.113089E+10   0.897462E+09   0.130510E+13
 0071   0.174211E+01   0.255315E+10   0.115972E+10   0.888870E+09   0.121647E+13
 0072   0.185197E+01   0.267624E+10   0.112041E+10   0.879303E+09   0.113226E+13
 0073   0.195724E+01   0.279989E+10   0.117453E+10   0.875871E+09   0.105275E+13
 0074   0.207973E+01   0.293364E+10   0.109196E+10   0.866598E+09   0.932180E+12
 0075   0.220968E+01   0.307367E+10   0.107757E+10   0.857195E+09   0.863348E+12
 0076   0.234469E+01   0.321866E+10   0.107394E+10   0.849206E+09   0.797986E+12
 0077   0.248733E+01   0.336977E+10   0.105937E+10   0.843438E+09   0.735747E+12
 0078   0.263721E+01   0.352832E+10   0.105785E+10   0.838091E+09   0.676532E+12
 0079   0.279332E+01   0.369382E+10   0.106012E+10   0.834752E+09   0.620283E+12
 0080   0.297499E+01   0.387485E+10   0.996473E+09   0.825950E+09   0.566241E+12
 0081   0.315106E+01   0.405933E+10   0.104775E+10   0.824266E+09   0.515463E+12
 0082   0.335227E+01   0.426047E+10   0.999657E+09   0.819537E+09   0.466857E+12
 0083   0.356960E+01   0.447580E+10   0.990823E+09   0.815794E+09   0.420709E+12
 0084   0.380115E+01   0.470682E+10   0.997729E+09   0.813521E+09   0.377048E+12
 0085   0.406801E+01   0.496288E+10   0.959502E+09   0.807871E+09   0.335487E+12
 0086   0.433646E+01   0.523144E+10   0.100041E+10   0.810546E+09   0.296681E+12
 0087   0.464625E+01   0.553385E+10   0.976162E+09   0.814555E+09   0.259943E+12
 0088   0.497828E+01   0.587045E+10   0.101378E+10   0.827918E+09   0.225670E+12
 0089   0.531874E+01   0.625297E+10   0.112353E+10   0.947986E+09   0.195365E+12
 0090   0.611111E+01   0.711376E+10   0.108635E+10   0.906369E+09   0.167553E+12
 0091   0.684871E+01   0.795879E+10   0.114565E+10   0.883939E+09   0.145070E+12
 0092   0.772432E+01   0.885339E+10   0.102168E+10   0.862689E+09   0.126085E+12
 0093   0.864758E+01   0.977579E+10   0.999085E+09   0.846987E+09   0.109988E+12
 0094   0.965735E+01   0.107528E+11   0.967594E+09   0.830665E+09   0.961428E+11
 0095   0.107121E+02   0.117657E+11   0.960288E+09   0.818044E+09   0.842323E+11
 0096   0.119092E+02   0.128572E+11   0.911786E+09   0.802403E+09   0.738481E+11
 0097   0.131102E+02   0.139759E+11   0.931497E+09   0.793355E+09   0.648653E+11
