  0.0000000000E+000  0.0000000000E+000
  1.7015220310E+003 -4.0796791004E+001
  3.4024560041E+003  4.4581647235E+002
  5.1029762908E+003  1.4108616095E+003
  6.8046574518E+003  2.5827814722E+003
  8.5068764223E+003  3.4375727003E+003
  1.0206901150E+004  5.4275463948E+003
  1.1907787492E+004  5.9328247272E+003
  1.3610406659E+004  6.7468846203E+003
  1.5318723943E+004  1.2745555491E+005
  1.7022177053E+004  5.4498958592E+005
  1.8727530403E+004  6.0214738542E+005
  2.0421191580E+004  6.3770611605E+005
  2.2122529659E+004  6.6727513777E+005
  2.3828567069E+004  6.9395536375E+005
  2.5528008602E+004  7.1873521694E+005
  2.7214714690E+004  7.4224693961E+005
  2.8929761009E+004  7.6441291535E+005
  3.0624757375E+004  7.8493145561E+005
  3.2320002287E+004  8.0421249417E+005
  3.4031021521E+004  8.2254865618E+005
  3.5718359251E+004  8.3959917598E+005
  3.7416982681E+004  8.5583553726E+005
  3.9119677704E+004  8.7124092562E+005
  4.0818754684E+004  8.8582191120E+005
  4.2522487801E+004  8.9969817646E+005
  4.4228475862E+004  9.1289887659E+005
  4.5932169143E+004  9.2543883935E+005
  4.7630364527E+004  9.3733589791E+005
  4.9323302511E+004  9.4864556270E+005
  5.1029270785E+004  9.5952176854E+005
  5.2736083780E+004  9.6991175304E+005
  5.4443667898E+004  9.7985182852E+005
  5.6141928950E+004  9.8931538284E+005
  5.7830421024E+004  9.9833089238E+005
  5.9544994575E+004  1.0071155120E+006
  6.1229673349E+004  1.0154065127E+006
  6.2950176606E+004  1.0235450704E+006
  6.4647649297E+004  1.0312714446E+006
  6.6329512411E+004  1.0386508773E+006
  6.8034260041E+004  1.0458669548E+006
  6.9746056193E+004  1.0528634956E+006
  7.1434856368E+004  1.0595403770E+006
  7.3153391573E+004  1.0661212280E+006
  7.4836548864E+004  1.0723725027E+006
  7.6552700404E+004  1.0785654983E+006
  7.8237627389E+004  1.0844864573E+006
  7.9957423923E+004  1.0903842440E+006
  8.1661190244E+004  1.0960981487E+006
  8.3370399377E+004  1.1017202645E+006
  8.5072446578E+004  1.1072228122E+006
  8.6751661173E+004  1.1125665903E+006
  8.8460745965E+004  1.1179238567E+006
  9.0158506922E+004  1.1231655173E+006
  9.1863063919E+004  1.1283463045E+006
  9.3546543546E+004  1.1333786752E+006
  9.5284154111E+004  1.1384750005E+006
  9.6975206416E+004  1.1433195087E+006
  9.8652511348E+004  1.1480362878E+006
  1.0036740630E+005  1.1528085479E+006
  1.0207479136E+005  1.1575289226E+006
  1.0376072637E+005  1.1621429416E+006
  1.0546392628E+005  1.1667587785E+006
  1.0718713644E+005  1.1713860192E+006
  1.0888054263E+005  1.1758937956E+006
  1.1054385391E+005  1.1802868174E+006
  1.1225705622E+005  1.1847786426E+006
  1.1397057096E+005  1.1892396202E+006
  1.1564502434E+005  1.1935705713E+006
  1.1736251330E+005  1.1979859170E+006
  1.1904088678E+005  1.2022763633E+006
  1.2075218946E+005  1.2066278462E+006
  1.2244967223E+005  1.2109226274E+006
  1.2416330720E+005  1.2152378039E+006
  1.2585572135E+005  1.2194806210E+006
  1.2755384225E+005  1.2237197798E+006
  1.2925675408E+005  1.2279579353E+006
  1.3095534377E+005  1.2321725927E+006
  1.3264242870E+005  1.2363437002E+006
  1.3433957219E+005  1.2405224060E+006
  1.3604143376E+005  1.2446928559E+006
  1.3773345291E+005  1.2488172063E+006
  1.3943529563E+005  1.2529415926E+006
  1.4113507881E+005  1.2570348927E+006
  1.4282453091E+005  1.2610757800E+006
  1.4453883289E+005  1.2651464101E+006
  1.4623261398E+005  1.2691375825E+006
  1.4792328203E+005  1.2730898911E+006
  1.4961872121E+005  1.2770207652E+006
  1.5132258037E+005  1.2809376187E+006
  1.5301763760E+005  1.2848003506E+006
  1.5471939138E+005  1.2886438873E+006
  1.5641404049E+005  1.2924364674E+006
  1.5811735832E+005  1.2962107670E+006
  1.5981183065E+005  1.2999288311E+006
  1.6150906668E+005  1.3036189667E+006
  1.6320811028E+005  1.3072814517E+006
  1.6491137152E+005  1.3109233889E+006
  1.6660857102E+005  1.3145245032E+006
  1.6830485036E+005  1.3180974467E+006
  1.7000270697E+005  1.3216478104E+006
  1.7170129017E+005  6.1805564123E+008
  1.7340525632E+005  7.9334412611E+008
  1.7510999444E+005  8.2691987511E+008
  1.7681140303E+005  8.4467117249E+008
  1.7851568036E+005  8.5682480758E+008
  1.8021840485E+005  8.6611644457E+008
  1.8191534157E+005  8.7350845738E+008
  1.8361786767E+005  8.7827037242E+008
  1.8532305161E+005  8.8153649906E+008
  1.8701690223E+005  8.8361959904E+008
  1.8872750671E+005  8.8497078184E+008
  1.9043037838E+005  8.8589391590E+008
  1.9213768457E+005  8.8653059827E+008
  1.9382931535E+005  8.8681710010E+008
  1.9552839068E+005  8.8669196683E+008
  1.9724453960E+005  8.8610269465E+008
  1.9894232190E+005  8.8502510532E+008
  2.0063298824E+005  8.8354538571E+008
  2.0233274855E+005  8.8179946927E+008
  2.0403378961E+005  8.7991951691E+008
  2.0575818313E+005  8.7797482856E+008
  2.0743771146E+005  8.7606914053E+008
  2.0915866545E+005  8.7403858780E+008
  2.1085081245E+005  8.7192332295E+008
  2.1254039279E+005  8.7128930972E+008
  2.1425885647E+005  8.7103864441E+008
  2.1596557896E+005  8.7068024798E+008
  2.1765418729E+005  8.7022740355E+008
  2.1935943969E+005  8.6968271849E+008
  2.2107869286E+005  8.6904789945E+008
  2.2276529131E+005  8.6834427139E+008
  2.2445774966E+005  8.6755126637E+008
  2.2615318824E+005  8.6667068376E+008
  2.2784863879E+005  8.6571300278E+008
  2.2959011563E+005  8.6465856429E+008
  2.3127780478E+005  8.6357687139E+008
  2.3295643930E+005  8.6245141071E+008
  2.3467566980E+005  8.6125189038E+008
  2.3638215566E+005  8.6050137754E+008
  2.3807279153E+005  8.6002037114E+008
  2.3980080871E+005  8.5949020295E+008
  2.4150917032E+005  8.5892972985E+008
  2.4319476696E+005  8.5834857726E+008
  2.4491443057E+005  8.5772540815E+008
  2.4660757918E+005  8.5707974349E+008
  2.4827118552E+005  8.5641284193E+008
  2.4996559063E+005  8.5569952426E+008
  2.5169124662E+005  8.5493604849E+008
  2.5338296060E+005  8.5414938819E+008
  2.5510451227E+005  8.5330860180E+008
  2.5678839319E+005  8.5244784358E+008
  2.5850065006E+005  8.5167824113E+008
  2.6017146740E+005  8.5094424135E+008
  2.6194046022E+005  8.5013682539E+008
  2.6359400913E+005  8.4935500701E+008
  2.6534644417E+005  8.4849895416E+008
  2.6697736527E+005  8.4767781724E+008
  2.6870781562E+005  8.4678180030E+008
  2.7038761989E+005  8.4588853188E+008
  2.7209176475E+005  8.4496060641E+008
  2.7382054021E+005  8.4399783255E+008
  2.7549398531E+005  8.4304577692E+008
  2.7719041058E+005  8.4217461754E+008
  2.7891008700E+005  8.4154254665E+008
  2.8065329055E+005  8.4088439075E+008
  2.8233561475E+005  8.4043223827E+008
  2.8403978057E+005  8.3975506147E+008
  2.8576603903E+005  8.3905394089E+008
  2.8742668009E+005  8.3836530991E+008
  2.8910771176E+005  8.3765422653E+008
  2.9080935908E+005  8.3692014302E+008
  2.9253185009E+005  8.3616305906E+008
  2.9427541579E+005  8.3538291559E+008
  2.9594686685E+005  8.3477239005E+008
  2.9763764352E+005  8.3428709584E+008
  2.9934534241E+005  8.3378682399E+008
  3.0105534241E+005  8.3327594307E+008
  3.0276534241E+005  8.3275520896E+008
  3.0447534241E+005  8.3222465676E+008
  3.0618534241E+005  8.3168429419E+008
  3.0780034241E+005  8.3116503494E+008
  3.0951034241E+005  8.3060599045E+008
  3.1122034241E+005  8.3003763141E+008
  3.1293034241E+005  8.2953372171E+008
  3.1464034241E+005  8.2916515424E+008
  3.1635034241E+005  8.2878884214E+008
  3.1806034241E+005  8.2840484483E+008
  3.1977034241E+005  8.2801325331E+008
  3.2148034241E+005  8.2761419967E+008
  3.2309534241E+005  8.2723048364E+008
  3.2480534241E+005  8.2681697954E+008
  3.2651534241E+005  8.2639607768E+008
  3.2822534241E+005  8.2596791858E+008
  3.2993534241E+005  8.2563814106E+008
  3.3164534241E+005  8.2538658043E+008
  3.3335534241E+005  8.2512965069E+008
  3.3506534241E+005  8.2486729871E+008
  3.3677534241E+005  8.2459949947E+008
  3.3848534241E+005  8.2432629786E+008
  3.4010034241E+005  8.2406326223E+008
  3.4181034241E+005  8.2377941618E+008
  3.4352034241E+005  8.2349027973E+008
  3.4523034241E+005  8.2320806493E+008
  3.4694034241E+005  8.2304514033E+008
  3.4865034241E+005  8.2287766982E+008
  3.5036034241E+005  8.2270560166E+008
  3.5207034241E+005  8.2252895158E+008
  3.5378034241E+005  8.2234778189E+008
  3.5539534241E+005  8.2217263205E+008
  3.5710534241E+005  8.2198284681E+008
  3.5881534241E+005  8.2178859729E+008
  3.6052534241E+005  8.2158985109E+008
  3.6223534241E+005  8.2147300171E+008
  3.6394534241E+005  8.2135737487E+008
  3.6565534241E+005  8.2123801892E+008
  3.6736534241E+005  8.2111495258E+008
  3.6907534241E+005  8.2098821251E+008
  3.7078534241E+005  8.2085779283E+008
  3.7240034241E+005  8.2073124577E+008
  3.7411034241E+005  8.2059379280E+008
  3.7582034241E+005  8.2046605179E+008
  3.7753034241E+005  8.2040230683E+008
  3.7924034241E+005  8.2033559732E+008
  3.8095034241E+005  8.2026591790E+008
  3.8266034241E+005  8.2019335520E+008
  3.8437034241E+005  8.2011792029E+008
  3.8608034241E+005  8.2003960240E+008
  3.8769534241E+005  8.1996297585E+008
  3.8940534241E+005  8.1987906991E+008
  3.9111534241E+005  8.1983988515E+008
  3.9282534241E+005  8.1981376453E+008
  3.9453534241E+005  8.1978514768E+008
  3.9624534241E+005  8.1975406476E+008
  3.9795534241E+005  8.1972056493E+008
  3.9966534241E+005  8.1968464398E+008
  4.0137534241E+005  8.1964629389E+008
  4.0308534241E+005  8.1960553513E+008
  4.0470034241E+005  8.1958334911E+008
  4.0641034241E+005  8.1956541498E+008
  4.0812034241E+005  8.1954519484E+008
  4.0983034241E+005  8.1952272815E+008
  4.1154034241E+005  8.1949803908E+008
  4.1325034241E+005  8.1947112740E+008
  4.1496034241E+005  8.1946230088E+008
  4.1667034241E+005  8.1943080713E+008
  4.1838034241E+005  8.1941223548E+008
  4.1999534241E+005  8.1939680195E+008
  4.2170534241E+005  8.1937858086E+008
  4.2341534241E+005  8.1935844732E+008
  4.2512534241E+005  8.1933639943E+008
  4.2683534241E+005  8.1931243147E+008
  4.2854534241E+005  8.1928654653E+008
  4.3025534241E+005  8.1926214747E+008
  4.3196534241E+005  8.1924630218E+008
  4.3367534241E+005  8.1922852980E+008
  4.3538534241E+005  8.1920882815E+008
  4.3700034241E+005  8.1918844380E+008
  4.3871034241E+005  8.1916497299E+008
  4.4042034241E+005  8.1913955541E+008
  4.4213034241E+005  8.1911218457E+008
  4.4384034241E+005  8.1908432685E+008
  4.4555034241E+005  8.1905452830E+008
  4.4726034241E+005  8.1902270312E+008
  4.4897034241E+005  8.1898885426E+008
  4.5068034241E+005  8.1895297829E+008
  4.5229534241E+005  8.1891723577E+008
  4.5400534241E+005  8.1887742571E+008
  4.5571534241E+005  8.1883370678E+008
  4.5742534241E+005  8.1878783181E+008
  4.5913534241E+005  8.1874002110E+008
  4.6084534241E+005  8.1869028515E+008
  4.6255534241E+005  8.1863863093E+008
  4.6426534241E+005  8.1858505803E+008
  4.6597534241E+005  8.1852949532E+008
  4.6768534241E+005  8.1847168665E+008
  4.6930034241E+005  8.1841541920E+008
  4.7101034241E+005  8.1835407713E+008
  4.7272034241E+005  8.1829093065E+008
  4.7443034241E+005  8.1822598793E+008
  4.7614034241E+005  8.1815928594E+008
  4.7785034241E+005  8.1809117356E+008
  4.7956034241E+005  8.1802157388E+008
  4.8127034241E+005  8.1795029512E+008
  4.8298034241E+005  8.1787733713E+008
  4.8459534241E+005  8.1780689126E+008
  4.8630534241E+005  8.1773066458E+008
  4.8801534241E+005  8.1765322097E+008
  4.8972534241E+005  8.1757531020E+008
  4.9143534241E+005  8.1749576860E+008
  4.9314534241E+005  8.1741459280E+008
  4.9485534241E+005  8.1733178146E+008
  4.9656534241E+005  8.1724732669E+008
  4.9827534241E+005  8.1716177502E+008
  4.9998534241E+005  8.1707693478E+008
  5.0160034241E+005  8.1699532124E+008
  5.0331034241E+005  8.1690733834E+008
  5.0502034241E+005  8.1681774269E+008
  5.0673034241E+005  8.1672653449E+008
  5.0844034241E+005  8.1663464803E+008
  5.1015034241E+005  8.1654441520E+008
  5.1186034241E+005  8.1645262283E+008
  5.1357034241E+005  8.1635926837E+008
  5.1528034241E+005  8.1626435318E+008
  5.1689534241E+005  8.1617328036E+008
  5.1860534241E+005  8.1607739608E+008
  5.2031534241E+005  8.1598282496E+008
  5.2202534241E+005  8.1588675200E+008
  5.2373534241E+005  8.1578916996E+008
  5.2544534241E+005  8.1569007670E+008
  5.2715534241E+005  8.1561209860E+008
  5.2886534241E+005  8.1551392908E+008
  5.3057534241E+005  8.1541563568E+008
  5.3228534241E+005  8.1531579685E+008
  5.3390034241E+005  8.1522011302E+008
  5.3561034241E+005  8.1511733693E+008
  5.3732034241E+005  8.1501375489E+008
  5.3903034241E+005  8.1491266531E+008
  5.4074034241E+005  8.1481014879E+008
  5.4245034241E+005  8.1470621351E+008
  5.4416034241E+005  8.1460085539E+008
  5.4587034241E+005  8.1449407412E+008
  5.4758034241E+005  8.1438935406E+008
  5.4919534241E+005  8.1428999103E+008
  5.5090534241E+005  8.1418346491E+008
  5.5261534241E+005  8.1407559011E+008
  5.5432534241E+005  8.1396635557E+008
  5.5603534241E+005  8.1385780667E+008
  5.5774534241E+005  8.1374987014E+008
  5.5945534241E+005  8.1364063654E+008
  5.6116534241E+005  8.1353011591E+008
  5.6287534241E+005  8.1341829851E+008
  5.6458534241E+005  8.1332788437E+008
  5.6620034241E+005  8.1322401701E+008
  5.6791034241E+005  8.1311213123E+008
  5.6962034241E+005  8.1299887797E+008
  5.7133034241E+005  8.1288432556E+008
  5.7304034241E+005  8.1276893889E+008
  5.7475034241E+005  8.1265525577E+008
  5.7646034241E+005  8.1254037124E+008
  5.7817034241E+005  8.1242428648E+008
  5.7988034241E+005  8.1230700263E+008
  5.8149534241E+005  8.1219548458E+008
  5.8320534241E+005  8.1207910192E+008
  5.8491534241E+005  8.1196157098E+008
  5.8662534241E+005  8.1184292645E+008
  5.8833534241E+005  8.1172324846E+008
  5.9004534241E+005  8.1160317435E+008
  5.9175534241E+005  8.1148450213E+008
  5.9346534241E+005  8.1136481541E+008
  5.9517534241E+005  8.1124412149E+008
  5.9688534241E+005  8.1112242631E+008
  5.9850034241E+005  8.1100744204E+008
  6.0021034241E+005  8.1088667475E+008
  6.0192034241E+005  8.1076483566E+008
  6.0363034241E+005  8.1064192942E+008
  6.0534034241E+005  8.1051794186E+008
  6.0705034241E+005  8.1039427789E+008
  6.0876034241E+005  8.1027097028E+008
  6.1047034241E+005  8.1014659788E+008
  6.1218034241E+005  8.1002114217E+008
  6.1379534241E+005  8.0990165476E+008
  6.1550534241E+005  8.0977600746E+008
  6.1721534241E+005  8.0965011888E+008
  6.1892534241E+005  8.0952314822E+008
  6.2063534241E+005  8.0939510248E+008
  6.2234534241E+005  8.0926599367E+008
  6.2405534241E+005  8.0913849176E+008
  6.2576534241E+005  8.0900991919E+008
  6.2747534241E+005  8.0888027541E+008
  6.2918534241E+005  8.0874955702E+008
  6.3080034241E+005  8.0862597203E+008
  6.3251034241E+005  8.0849587064E+008
  6.3422034241E+005  8.0836472123E+008
  6.3593034241E+005  8.0823253096E+008
  6.3764034241E+005  8.0809930404E+008
  6.3935034241E+005  8.0796699281E+008
  6.4106034241E+005  8.0783438044E+008
  6.4277034241E+005  8.0770077204E+008
  6.4448034241E+005  8.0756616756E+008
  6.4609534241E+005  8.0743852580E+008
  6.4780534241E+005  8.0730466773E+008
  6.4951534241E+005  8.0716986265E+008
  6.5122534241E+005  8.0703412509E+008
  6.5293534241E+005  8.0689744929E+008
  6.5464534241E+005  8.0676158546E+008
  6.5635534241E+005  8.0662574975E+008
  6.5806534241E+005  8.0648902831E+008
  6.5977534241E+005  8.0635143495E+008
  6.6148534241E+005  8.0621347264E+008
  6.6310034241E+005  8.0608444734E+008
  6.6481034241E+005  8.0594701927E+008
  6.6652034241E+005  8.0580876395E+008
  6.6823034241E+005  8.0566969228E+008
  6.6994034241E+005  8.0553171408E+008
  6.7165034241E+005  8.0539379228E+008
  6.7336034241E+005  8.0525511371E+008
  6.7507034241E+005  8.0511568261E+008
  6.7678034241E+005  8.0497626874E+008
  6.7839534241E+005  8.0484575585E+008
  6.8010534241E+005  8.0470686131E+008
  6.8181534241E+005  8.0458509347E+008
  6.8352534241E+005  8.0444542010E+008
  6.8523534241E+005  8.0430650761E+008
  6.8694534241E+005  8.0416755295E+008
  6.8865534241E+005  8.0402784483E+008
  6.9036534241E+005  8.0388740053E+008
  6.9207534241E+005  8.0374710906E+008
  6.9378534241E+005  8.0360792272E+008
  6.9540034241E+005  8.0347582408E+008
  6.9711034241E+005  8.0333526921E+008
  6.9882034241E+005  8.0319401911E+008
