   0.000000000E+00   0.184145286E+05  -0.507668904E+01  -0.570131151E+01  -0.548643735E+01  -0.515412611E+01  -0.488668904E+01  -0.460925196E+01  -0.650874858E+01  -0.543643735E+01  -0.532156319E+01  -0.529412611E+01  -0.523925196E+01
   0.170009706E+04   0.145511576E+06  -0.110125496E+02  -0.122625496E+02  -0.117225496E+02  -0.111388750E+02  -0.107288750E+02  -0.103625496E+02  -0.130388750E+02  -0.117225496E+02  -0.113825496E+02  -0.112288750E+02  -0.110525496E+02
   0.340000279E+04   0.695586090E+05  -0.121481795E+02  -0.133160986E+02  -0.128181795E+02  -0.122602603E+02  -0.118781795E+02  -0.115202603E+02  -0.140881795E+02  -0.128081795E+02  -0.124981795E+02  -0.123581795E+02  -0.122002603E+02
   0.510009352E+04   0.587682692E+05  -0.128853832E+02  -0.140191182E+02  -0.135353832E+02  -0.129953832E+02  -0.126153832E+02  -0.122653832E+02  -0.147991182E+02  -0.135253832E+02  -0.132253832E+02  -0.130953832E+02  -0.129416483E+02
   0.680003003E+04   0.500559531E+05  -0.131992282E+02  -0.143000227E+02  -0.138300227E+02  -0.133092282E+02  -0.129384337E+02  -0.125892282E+02  -0.150800227E+02  -0.138200227E+02  -0.135392282E+02  -0.134092282E+02  -0.132684337E+02
   0.850001580E+04   0.436021106E+05  -0.134019796E+02  -0.144639903E+02  -0.140219796E+02  -0.135119796E+02  -0.131509742E+02  -0.128109742E+02  -0.152529849E+02  -0.140029849E+02  -0.137319796E+02  -0.136209742E+02  -0.134809742E+02
   0.102000643E+05   0.387851068E+05  -0.135825858E+02  -0.146109341E+02  -0.141867600E+02  -0.136925858E+02  -0.133325858E+02  -0.129984117E+02  -0.153909341E+02  -0.141667600E+02  -0.139025858E+02  -0.137925858E+02  -0.136684117E+02
   0.119000334E+05   0.353026342E+05  -0.137047874E+02  -0.147062907E+02  -0.142955390E+02  -0.138147874E+02  -0.134640357E+02  -0.131340357E+02  -0.154862907E+02  -0.142755390E+02  -0.140247874E+02  -0.139240357E+02  -0.137947874E+02
   0.136000778E+05   0.325481932E+05  -0.138080310E+02  -0.147753488E+02  -0.143771369E+02  -0.139171369E+02  -0.135680310E+02  -0.132489250E+02  -0.155553488E+02  -0.143562429E+02  -0.141171369E+02  -0.140271369E+02  -0.139080310E+02
   0.153000908E+05   0.306937443E+05  -0.138713592E+02  -0.148134682E+02  -0.144320622E+02  -0.139720622E+02  -0.136313592E+02  -0.133206562E+02  -0.155934682E+02  -0.144027652E+02  -0.141720622E+02  -0.140820622E+02  -0.139713592E+02
