  0.0000000000E+000 0000
  0.6004848877E+002 0000
  0.1200936231E+003 0000
  0.1800787707E+003 0000
  0.2400716020E+003 0000
  0.3000810605E+003 0000
  0.3600827557E+003 0000
  0.4201357391E+003 0000
  0.4802536305E+003 0000
  0.5403279949E+003 0000
  0.6003040054E+003 0000
  0.6604715365E+003 0000
  0.7203034355E+003 0000
  0.7805095045E+003 0000
  0.8405565223E+003 0000
  0.9005614178E+003 0000
  0.9605126445E+003 0000
  0.1020588005E+004 0000
  0.1081063620E+004 0000
  0.1140714816E+004 0000
  0.1201172466E+004 0000
  0.1261237418E+004 0000
  0.1321158915E+004 0000
  0.1381047406E+004 0000
  0.1441229873E+004 0000
  0.1500859635E+004 0000
  0.1561276311E+004 0000
  0.1620908078E+004 0000
  0.1680906028E+004 0000
  0.1741171695E+004 0000
  0.1800952531E+004 0000
  0.1860859985E+004 0000
  0.1920564673E+004 0000
  0.1980581133E+004 0000
  0.2040829604E+004 0000
  0.2100605011E+004 0000
  0.2160719621E+004 0000
  0.2220608773E+004 0000
  0.2280476120E+004 0000
  0.2340753957E+004 0000
  0.2400463673E+004 0000
  0.2460590398E+004 0000
  0.2520358861E+004 0000
  0.2580442729E+004 0000
  0.2640518461E+004 0000
  0.2700352105E+004 0000
  0.2760385858E+004 0000
  0.2820317406E+004 0000
  0.2880548887E+004 0000
  0.2940536853E+004 0000
  0.3000468273E+004 0000
  0.3060282663E+004 0000
  0.3120499302E+004 0000
  0.3180425029E+004 0000
  0.3240440067E+004 0000
  0.3300478702E+004 0000
  0.3360494831E+004 0000
  0.3420480990E+004 0000
  0.3480524315E+004 0000
  0.3540387416E+004 0000
  0.3600580357E+004 0000
  0.3660404427E+004 0000
  0.3720557964E+004 0000
  0.3780326378E+004 0000
  0.3840537010E+004 0000
  0.3900425834E+004 0000
  0.3960644842E+004 0000
  0.4020489360E+004 0000
  0.4080600718E+004 0000
  0.4140573202E+004 0000
  0.4200626907E+004 0000
  0.4260723969E+004 0000
  0.4320866791E+004 0000
  0.4380934389E+004 0000
  0.4440888261E+004 0000
  0.4500884909E+004 0000
  0.4560768794E+004 0000
  0.4621015163E+004 0000
  0.4680626423E+004 0000
  0.4740714742E+004 0000
  0.4800743986E+004 0000
  0.4860490653E+004 0000
  0.4920484214E+004 0000
  0.4980895559E+004 0000
  0.5040572814E+004 0000
  0.5100551164E+004 0000
  0.5160474109E+004 0000
  0.5220428007E+004 0000
  0.5280462549E+004 0000
  0.5340589892E+004 0000
  0.5400416613E+004 0000
  0.5460685663E+004 0000
  0.5520619360E+004 0000
  0.5580620516E+004 0000
  0.5640377065E+004 0000
  0.5700416219E+004 0000
  0.5760653764E+004 0000
  0.5820407735E+004 0000
  0.5880426716E+004 0000
  0.5940691571E+004 0000
  0.6000392007E+004 0000
  0.6060447753E+004 0000
  0.6120459342E+004 0000
  0.6180604166E+004 0000
  0.6240578804E+004 0000
  0.6300705928E+004 0000
  0.6360709970E+004 0000
  0.6420634505E+004 0000
  0.6480394877E+004 0000
  0.6540497866E+004 0000
  0.6600618288E+004 0000
  0.6660732353E+004 0000
  0.6720406290E+004 0000
  0.6780768506E+004 0000
  0.6840681794E+004 0000
  0.6900654211E+004 0000
  0.6960797311E+004 0000
  0.7020746674E+004 0000
  0.7080473699E+004 0000
  0.7140753636E+004 0000
  0.7200649200E+004 0000
  0.7260522031E+004 0000
  0.7320825581E+004 0000
  0.7380654192E+004 0000
  0.7440836293E+004 0000
  0.7500773421E+004 0000
  0.7560624347E+004 0000
  0.7620792414E+004 0000
  0.7680723548E+004 0000
  0.7740778206E+004 0000
  0.7800439808E+004 0000
  0.7860533227E+004 0000
  0.7920608743E+004 0000
  0.7980690315E+004 0000
  0.8040825422E+004 0000
  0.8100679219E+004 0000
  0.8160803883E+004 0000
  0.8220539562E+004 0000
  0.8280430605E+004 0000
  0.8340562143E+004 0000
  0.8400600935E+004 0000
  0.8460590616E+004 0000
  0.8520534387E+004 0000
  0.8580452174E+004 0000
  0.8640796968E+004 0000
  0.8700464711E+004 0000
  0.8760731323E+004 0000
  0.8820796982E+004 0000
  0.8880648860E+004 0000
  0.8940735175E+004 0000
  0.9000486019E+004 0000
  0.9060711373E+004 0000
  0.9120597211E+004 0000
  0.9180606424E+004 0000
  0.9240449883E+004 0000
  0.9300626235E+004 0000
  0.9360454238E+004 0000
  0.9420470920E+004 0000
  0.9480797260E+004 0000
  0.9540714769E+004 0000
  0.9600695152E+004 0000
  0.9660775878E+004 0000
  0.9720551826E+004 0000
  0.9780424184E+004 0000
  0.9840824471E+004 0000
  0.9900452593E+004 0000
  0.9960513390E+004 0000
  0.1002044260E+005 0000
  0.1008056260E+005 0000
  0.1014082369E+005 0000
  0.1020077624E+005 0000
  0.1026044596E+005 0000
  0.1032051995E+005 0000
  0.1038084070E+005 0000
  0.1044049833E+005 0000
  0.1050074259E+005 0000
  0.1056065386E+005 0000
  0.1062064464E+005 0000
  0.1068071588E+005 0000
  0.1074045522E+005 0000
  0.1080072976E+005 0000
  0.1086071655E+005 0000
  0.1092044142E+005 0000
  0.1098073361E+005 0000
  0.1104076067E+005 0000
  0.1110055015E+005 0000
  0.1116053498E+005 0000
  0.1122072557E+005 0000
  0.1128075662E+005 0000
  0.1134070122E+005 0000
  0.1140067234E+005 0000
  0.1146076730E+005 0000
  0.1152060834E+005 0000
  0.1158055793E+005 0000
  0.1164056594E+005 0000
  0.1170061695E+005 0000
  0.1176071499E+005 0000
  0.1182045158E+005 0000
  0.1188066262E+005 0000
  0.1194048707E+005 0000
  0.1200062920E+005 0000
  0.1206068342E+005 0000
  0.1212065201E+005 0000
  0.1218055917E+005 0000
  0.1224044168E+005 0000
  0.1230073899E+005 0000
  0.1236065354E+005 0000
  0.1242063591E+005 0000
  0.1248073102E+005 0000
  0.1254057902E+005 0000
  0.1260062105E+005 0000
  0.1266042472E+005 0000
  0.1272080073E+005 0000
  0.1278050524E+005 0000
  0.1284079404E+005 0000
  0.1290079223E+005 0000
  0.1296043511E+005 0000
  0.1302054367E+005 0000
  0.1308071441E+005 0000
  0.1314048163E+005 0000
  0.1320053110E+005 0000
  0.1326041993E+005 0000
  0.1332058151E+005 0000
  0.1338060974E+005 0000
  0.1344052164E+005 0000
  0.1350074459E+005 0000
  0.1356043665E+005 0000
  0.1362042234E+005 0000
  0.1368069381E+005 0000
  0.1374042410E+005 0000
  0.1380046283E+005 0000
  0.1386046419E+005 0000
  0.1392048785E+005 0000
  0.1398053378E+005 0000
  0.1404056679E+005 0000
  0.1410057240E+005 0000
  0.1416056046E+005 0000
  0.1422052890E+005 0000
  0.1428046966E+005 0000
  0.1434078779E+005 0000
  0.1440068016E+005 0000
  0.1446061057E+005 0000
  0.1452061494E+005 0000
  0.1458069587E+005 0000
  0.1464071071E+005 0000
  0.1470065120E+005 0000
  0.1476053646E+005 0000
  0.1482077818E+005 0000
  0.1488055564E+005 0000
  0.1494071333E+005 0000
  0.1500047169E+005 0000
  0.1506068603E+005 0000
  0.1512057455E+005 0000
  0.1518061279E+005 0000
  0.1524044178E+005 0000
  0.1530046016E+005 0000
  0.1536062646E+005 0000
  0.1542048270E+005 0000
  0.1548044237E+005 0000
  0.1554052060E+005 0000
  0.1560070720E+005 0000
  0.1566052696E+005 0000
  0.1572073467E+005 0000
  0.1578049507E+005 0000
  0.1584065002E+005 0000
  0.1590078045E+005 0000
  0.1596047362E+005 0000
  0.1602057273E+005 0000
  0.1608067871E+005 0000
  0.1614079834E+005 0000
  0.1620053355E+005 0000
  0.1626066505E+005 0000
  0.1632071107E+005 0000
  0.1638068118E+005 0000
  0.1644060508E+005 0000
  0.1650052052E+005 0000
  0.1656045624E+005 0000
  0.1662043652E+005 0000
  0.1668049143E+005 0000
  0.1674067578E+005 0000
  0.1680058490E+005 0000
  0.1686060272E+005 0000
  0.1692068053E+005 0000
  0.1698079297E+005 0000
  0.1704051548E+005 0000
  0.1710069907E+005 0000
  0.1716050578E+005 0000
  0.1722070689E+005 0000
  0.1728045246E+005 0000
  0.1734059722E+005 0000
  0.1740072529E+005 0000
  0.1746042770E+005 0000
  0.1752055725E+005 0000
  0.1758068375E+005 0000
  0.1764080199E+005 0000
  0.1770046727E+005 0000
  0.1776051827E+005 0000
  0.1782056711E+005 0000
  0.1788065950E+005 0000
  0.1794077723E+005 0000
  0.1800042703E+005 0000
  0.1806045885E+005 0000
  0.1812044290E+005 0000
  0.1818079354E+005 0000
  0.1824068393E+005 0000
  0.1830055902E+005 0000
  0.1836044591E+005 0000
  0.1842079295E+005 0000
  0.1848077423E+005 0000
  0.1854080521E+005 0000
  0.1860046834E+005 0000
  0.1866062179E+005 0000
  0.1872044001E+005 0000
  0.1878078931E+005 0000
  0.1884083302E+005 0000
  0.1890056667E+005 0000
  0.1896082822E+005 0000
  0.1902076893E+005 0000
  0.1908080599E+005 0000
  0.1914048302E+005 0000
  0.1920063281E+005 0000
  0.1926083749E+005 0000
  0.1932070481E+005 0000
  0.1938068329E+005 0000
  0.1944075213E+005 0000
  0.1950078182E+005 0000
  0.1956075207E+005 0000
  0.1962067103E+005 0000
  0.1968053502E+005 0000
  0.1974076619E+005 0000
  0.1980050812E+005 0000
  0.1986061109E+005 0000
  0.1992064005E+005 0000
  0.1998059270E+005 0000
  0.2004045327E+005 0000
  0.2010062807E+005 0000
  0.2016069938E+005 0000
  0.2022068381E+005 0000
  0.2028061118E+005 0000
  0.2034048858E+005 0000
  0.2040074575E+005 0000
  0.2046057093E+005 0000
  0.2052083462E+005 0000
  0.2058070861E+005 0000
  0.2064060972E+005 0000
  0.2070053110E+005 0000
  0.2076047488E+005 0000
  0.2082046463E+005 0000
  0.2088049487E+005 0000
  0.2094046303E+005 0000
  0.2100081242E+005 0000
  0.2106072937E+005 0000
  0.2112067320E+005 0000
  0.2118065772E+005 0000
  0.2124068450E+005 0000
  0.2130073552E+005 0000
  0.2136080003E+005 0000
  0.2142045895E+005 0000
  0.2148055709E+005 0000
  0.2154066283E+005 0000
  0.2160077672E+005 0000
  0.2166049297E+005 0000
  0.2172067537E+005 0000
  0.2178047080E+005 0000
  0.2184071914E+005 0000
  0.2190054989E+005 0000
  0.2196081462E+005 0000
  0.2202067884E+005 0000
  0.2208057142E+005 0000
  0.2214046978E+005 0000
  0.2220078446E+005 0000
  0.2226066044E+005 0000
  0.2232050834E+005 0000
  0.2238074868E+005 0000
  0.2244053459E+005 0000
  0.2250073631E+005 0000
  0.2256053683E+005 0000
  0.2262080635E+005 0000
  0.2268061083E+005 0000
  0.2274080842E+005 0000
  0.2280057248E+005 0000
  0.2286077070E+005 0000
  0.2292056761E+005 0000
  0.2298082392E+005 0000
  0.2304070375E+005 0000
  0.2310062787E+005 0000
  0.2316055557E+005 0000
  0.2322046826E+005 0000
  0.2328076699E+005 0000
  0.2334057488E+005 0000
  0.2340071932E+005 0000
  0.2346078566E+005 0000
  0.2352078701E+005 0000
  0.2358072705E+005 0000
  0.2364061668E+005 0000
  0.2370044909E+005 0000
  0.2376063588E+005 0000
  0.2382076112E+005 0000
  0.2388083503E+005 0000
  0.2394044261E+005 0000
  0.2400083292E+005 0000
  0.2406074805E+005 0000
  0.2412061351E+005 0000
  0.2418045138E+005 0000
  0.2424070208E+005 0000
  0.2430053506E+005 0000
  0.2436078617E+005 0000
  0.2442062234E+005 0000
  0.2448047474E+005 0000
  0.2454076350E+005 0000
  0.2460063288E+005 0000
  0.2466050874E+005 0000
  0.2472083022E+005 0000
  0.2478076884E+005 0000
  0.2484065605E+005 0000
  0.2490049286E+005 0000
  0.2496072888E+005 0000
  0.2502056426E+005 0000
  0.2508042773E+005 0000
  0.2514074215E+005 0000
  0.2520066139E+005 0000
  0.2526060256E+005 0000
  0.2532057383E+005 0000
  0.2538058137E+005 0000
  0.2544062590E+005 0000
  0.2550069823E+005 0000
  0.2556080518E+005 0000
  0.2562053808E+005 0000
  0.2568072761E+005 0000
  0.2574050652E+005 0000
  0.2580070559E+005 0000
  0.2586047455E+005 0000
  0.2592065196E+005 0000
  0.2598081208E+005 0000
  0.2604053738E+005 0000
  0.2610066916E+005 0000
  0.2616076510E+005 0000
  0.2622081224E+005 0000
  0.2628080328E+005 0000
  0.2634075535E+005 0000
  0.2640068495E+005 0000
  0.2646061065E+005 0000
  0.2652053351E+005 0000
  0.2658043973E+005 0000
  0.2664073925E+005 0000
  0.2670060876E+005 0000
  0.2676048463E+005 0000
  0.2682078591E+005 0000
  0.2688066514E+005 0000
  0.2694054637E+005 0000
  0.2700083576E+005 0000
  0.2706068147E+005 0000
  0.2712047607E+005 0000
  0.2718062103E+005 0000
  0.2724070362E+005 0000
  0.2730074711E+005 0000
  0.2736076863E+005 0000
  0.2742076863E+005 0000
  0.2748074250E+005 0000
  0.2754069139E+005 0000
  0.2760061822E+005 0000
  0.2766052740E+005 0000
  0.2772042364E+005 0000
  0.2778072059E+005 0000
  0.2784058243E+005 0000
  0.2790044768E+005 0000
  0.2796075919E+005 0000
  0.2802069885E+005 0000
  0.2808066663E+005 0000
  0.2814060957E+005 0000
  0.2820052976E+005 0000
  0.2826043031E+005 0000
  0.2832072699E+005 0000
  0.2838059956E+005 0000
  0.2844046939E+005 0000
  0.2850075045E+005 0000
  0.2856061769E+005 0000
  0.2862050913E+005 0000
  0.2868045464E+005 0000
  0.2874046064E+005 0000
  0.2880052114E+005 0000
  0.2886062436E+005 0000
  0.2892075539E+005 0000
  0.2898049827E+005 0000
  0.2904070379E+005 0000
  0.2910054217E+005 0000
  0.2916083656E+005 0000
  0.2922073743E+005 0000
  0.2928065583E+005 0000
  0.2934059317E+005 0000
  0.2940053828E+005 0000
  0.2946048115E+005 0000
  0.2952042313E+005 0000
  0.2958077281E+005 0000
  0.2964067469E+005 0000
  0.2970054647E+005 0000
  0.2976081585E+005 0000
  0.2982064176E+005 0000
  0.2988044288E+005 0000
  0.2994063725E+005 0000
  0.3000081782E+005 0000
  0.3006056902E+005 0000
  0.3012073695E+005 0000
  0.3018047409E+005 0000
  0.3024060279E+005 0000
  0.3030070524E+005 0000
  0.3036079840E+005 0000
  0.3042048970E+005 0000
  0.3048063289E+005 0000
  0.3054080336E+005 0000
  0.3060055688E+005 0000
  0.3066072662E+005 0000
  0.3072046881E+005 0000
  0.3078061491E+005 0000
  0.3084074842E+005 0000
  0.3090045056E+005 0000
  0.3096053967E+005 0000
  0.3102059304E+005 0000
  0.3108062746E+005 0000
  0.3114066102E+005 0000
  0.3120071617E+005 0000
  0.3126080563E+005 0000
  0.3132051430E+005 0000
  0.3138068375E+005 0000
  0.3144048689E+005 0000
  0.3150077289E+005 0000
  0.3156070448E+005 0000
  0.3162069587E+005 0000
  0.3168073517E+005 0000
  0.3174082016E+005 0000
  0.3180053945E+005 0000
  0.3186074281E+005 0000
  0.3192057769E+005 0000
  0.3198043930E+005 0000
  0.3204072037E+005 0000
  0.3210054830E+005 0000
  0.3216074965E+005 0000
  0.3222047312E+005 0000
  0.3228054968E+005 0000
  0.3234055290E+005 0000
  0.3240047889E+005 0000
  0.3246075568E+005 0000
  0.3252056847E+005 0000
  0.3258076992E+005 0000
  0.3264053192E+005 0000
  0.3270068617E+005 0000
  0.3276081118E+005 0000
  0.3282049824E+005 0000
  0.3288059744E+005 0000
  0.3294072241E+005 0000
  0.3300047023E+005 0000
  0.3306067249E+005 0000
  0.3312049075E+005 0000
  0.3318072281E+005 0000
  0.3324049759E+005 0000
  0.3330066512E+005 0000
  0.3336082608E+005 0000
  0.3342057458E+005 0000
  0.3348075003E+005 0000
  0.3354050784E+005 0000
  0.3360068564E+005 0000
  0.3366045572E+005 0000
  0.3372066672E+005 0000
  0.3378048622E+005 0000
  0.3384075785E+005 0000
  0.3390065742E+005 0000
  0.3396061246E+005 0000
  0.3402061814E+005 0000
  0.3408066638E+005 0000
  0.3414074268E+005 0000
  0.3420083091E+005 0000
  0.3426051414E+005 0000
  0.3432065544E+005 0000
  0.3438084174E+005 0000
  0.3444063885E+005 0000
  0.3450043651E+005 0000
  0.3456065151E+005 0000
  0.3462044123E+005 0000
  0.3468064542E+005 0000
  0.3474042353E+005 0000
  0.3480062462E+005 0000
  0.3486082311E+005 0000
  0.3492058667E+005 0000
  0.3498075780E+005 0000
  0.3504050190E+005 0000
  0.3510066412E+005 0000
  0.3516081795E+005 0000
  0.3522054105E+005 0000
  0.3528066341E+005 0000
  0.3534075809E+005 0000
  0.3540083134E+005 0000
  0.3546046742E+005 0000
  0.3552050788E+005 0000
  0.3558052728E+005 0000
  0.3564053292E+005 0000
  0.3570054298E+005 0000
  0.3576057956E+005 0000
  0.3582064903E+005 0000
  0.3588072541E+005 0000
  0.3594080043E+005 0000
  0.3600045438E+005 0000
  0.3606053176E+005 0000
  0.3612060663E+005 0000
  0.3618067532E+005 0000
  0.3624072774E+005 0000
  0.3630076279E+005 0000
  0.3636078432E+005 0000
  0.3642080039E+005 0000
  0.3648082175E+005 0000
  0.3654043888E+005 0000
  0.3660049218E+005 0000
  0.3666054984E+005 0000
  0.3672060682E+005 0000
  0.3678066660E+005 0000
  0.3684074494E+005 0000
  0.3690043677E+005 0000
  0.3696058718E+005 0000
  0.3702077187E+005 0000
  0.3708055864E+005 0000
  0.3714080002E+005 0000
  0.3720066167E+005 0000
  0.3726054519E+005 0000
  0.3732043113E+005 0000
  0.3738073895E+005 0000
  0.3744062301E+005 0000
  0.3750050328E+005 0000
  0.3756080877E+005 0000
  0.3762069554E+005 0000
  0.3768058283E+005 0000
  0.3774047075E+005 0000
  0.3780077967E+005 0000
  0.3786066527E+005 0000
  0.3792054400E+005 0000
  0.3798083806E+005 0000
  0.3804071461E+005 0000
  0.3810060257E+005 0000
  0.3816050655E+005 0000
  0.3822082748E+005 0000
  0.3828073469E+005 0000
  0.3834062527E+005 0000
  0.3840049530E+005 0000
  0.3846078717E+005 0000
  0.3852066525E+005 0000
  0.3858055588E+005 0000
  0.3864045682E+005 0000
  0.3870079263E+005 0000
  0.3876072548E+005 0000
  0.3882067272E+005 0000
  0.3888062643E+005 0000
  0.3894057914E+005 0000
  0.3900052307E+005 0000
  0.3906044833E+005 0000
  0.3912076874E+005 0000
  0.3918063380E+005 0000
  0.3924045997E+005 0000
  0.3930066911E+005 0000
  0.3936042131E+005 0000
