  2.9715439792E+011  5.8086943456E-011  3.5450213165E+028
  5.2254996414E+011  8.0425935926E-011  7.1173868626E+028
  7.1172626112E+011  9.9841930023E-011  1.0717307556E+029
  8.7028640901E+011  1.2350233487E-010  1.4344995940E+029
  1.0093621110E+012  1.4543480146E-010  1.8000666200E+029
  1.1325959176E+012  1.6907490632E-010  2.1684534171E+029
  1.2474019025E+012  1.8661283821E-010  2.5396817353E+029
  1.3554770859E+012  2.0361043176E-010  2.9137734926E+029
  1.4572777161E+012  2.2181200033E-010  3.2907507758E+029
  1.5547237352E+012  2.3760124240E-010  3.6706358422E+029
  1.6489491927E+012  2.5182417866E-010  4.0534511207E+029
  1.7387167666E+012  2.7074752961E-010  4.4392192133E+029
  1.8257642212E+012  2.8584112483E-010  4.8279628962E+029
  1.9100263774E+012  3.0219238016E-010  5.2197051215E+029
  1.9914539244E+012  3.1989672354E-010  5.6144690182E+029
  2.0706653169E+012  3.3628440632E-010  6.0122778936E+029
  2.1481917796E+012  3.5127578720E-010  6.4131552349E+029
  2.2232614993E+012  3.7077922291E-010  6.8171247106E+029
  2.2958439223E+012  3.9180800296E-010  7.2242101715E+029
  2.3675859042E+012  4.0491243769E-010  7.6344356526E+029
  2.4385489184E+012  4.1812449121E-010  8.0478253741E+029
  2.5084011968E+012  4.3383210890E-010  8.4644037430E+029
  2.5761000969E+012  4.5707579891E-010  8.8841953549E+029
  2.6421809803E+012  4.7801434674E-010  9.3072249948E+029
  2.7070647864E+012  4.9687213441E-010  9.7335176389E+029
  2.7714122724E+012  5.1129915385E-010  1.0163098456E+030
  2.8352638279E+012  5.2583745491E-010  1.0595992810E+030
  2.8984985965E+012  5.4183890451E-010  1.1032226258E+030
  2.9609462946E+012  5.5986906898E-010  1.1471824557E+030
  3.0220803520E+012  5.8349750982E-010  1.1914813661E+030
  3.0827016436E+012  6.0030173232E-010  1.2361219726E+030
  3.1428917088E+012  6.1678491877E-010  1.2811069106E+030
  3.2017675487E+012  6.4319174419E-010  1.3264388363E+030
  3.2595288333E+012  6.6862610581E-010  1.3721204260E+030
  3.3167198886E+012  6.8863667558E-010  1.4181543770E+030
  3.3733793700E+012  7.0880159522E-010  1.4645434070E+030
  3.4296105822E+012  7.2825879630E-010  1.5112902549E+030
  3.4855592144E+012  7.4634132383E-010  1.5583976808E+030
  3.5412499293E+012  7.6456332944E-010  1.6058684660E+030
  3.5958252550E+012  7.9549245482E-010  1.6537054131E+030
  3.6492280231E+012  8.2875880205E-010  1.7019113466E+030
  3.7022072350E+012  8.5153056703E-010  1.7504891126E+030
  3.7547920990E+012  8.7447798015E-010  1.7994415792E+030
  3.8070103085E+012  8.9760239624E-010  1.8487716366E+030
  3.8590252705E+012  9.1849186036E-010  1.8984821973E+030
  3.9108593648E+012  9.3949777320E-010  1.9485761963E+030
  3.9621190495E+012  9.6835628069E-010  1.9990565913E+030
  4.0123360234E+012  1.0074196737E-009  2.0499263626E+030
  4.0622317697E+012  1.0332576316E-009  2.1011885137E+030
  4.1118297004E+012  1.0592948884E-009  2.1528460712E+030
  4.1611166663E+012  1.0863106938E-009  2.2049020850E+030
  4.2099851421E+012  1.1164885688E-009  2.2573596286E+030
  4.2584628066E+012  1.1468992183E-009  2.3102217991E+030
  4.3067728611E+012  1.1727688912E-009  2.3634917176E+030
  4.3549788963E+012  1.1976917078E-009  2.4171725292E+030
  4.4030831756E+012  1.2231398816E-009  2.4712674033E+030
  4.4509488373E+012  1.2527352904E-009  2.5257795338E+030
  4.4985618583E+012  1.2834637370E-009  2.5807121391E+030
  4.5457994381E+012  1.3183869889E-009  2.6360684625E+030
  4.5926671040E+012  1.3541517740E-009  2.6918517724E+030
  4.6391418192E+012  1.3916233521E-009  2.7480653622E+030
  4.6852496583E+012  1.4293839641E-009  2.8047125509E+030
