  0.0000000000E+000  0.0000000000E+000
  6.0033290606E+001  1.2578185904E+013
  1.2007455562E+002  1.2578089176E+013
  1.8012406066E+002  1.2578181690E+013
  2.4020457339E+002  1.2578440959E+013
  3.0025568213E+002  1.2578748160E+013
  3.6022055076E+002  1.2579037261E+013
  4.2033283141E+002  1.2579296514E+013
  4.8030102571E+002  1.2579520617E+013
  5.4041479682E+002  1.2579710734E+013
  6.0040415049E+002  1.2579868801E+013
  6.6039929789E+002  1.2579999162E+013
  7.2039613021E+002  1.2580105775E+013
  7.8061280540E+002  1.2580192537E+013
  8.4051667781E+002  1.2580261918E+013
  9.0040001495E+002  1.2580317220E+013
  9.6022773070E+002  1.2580360989E+013
  1.0202103511E+003  1.2580395721E+013
  1.0801718284E+003  1.2580423516E+013
  1.1402638835E+003  1.2580446550E+013
  1.2003290287E+003  1.2580466789E+013
  1.2603476803E+003  1.2580486157E+013
  1.3203027320E+003  1.2580506488E+013
  1.3802588346E+003  1.2580529616E+013
  1.4402865807E+003  1.2580557366E+013
  1.5005531838E+003  1.2580591616E+013
  1.5604746449E+003  1.2580633707E+013
  1.6205650771E+003  1.2580663166E+013
  1.6803821348E+003  1.2580651484E+013
  1.7406038896E+003  1.2580600786E+013
  1.8006176680E+003  1.2580513898E+013
  1.8606044733E+003  1.2580393196E+013
  1.9204761247E+003  1.2580241325E+013
  1.9805449305E+003  1.2580059717E+013
  2.0406675766E+003  1.2579850858E+013
  2.1003947530E+003  1.2579618687E+013
  2.1604715318E+003  1.2579362437E+013
  2.2206618158E+003  1.2579084907E+013
  2.2807288744E+003  1.2578789192E+013
  2.3406656378E+003  1.2578477378E+013
  2.4007206942E+003  1.2578150059E+013
  2.4605495032E+003  1.2577810971E+013
  2.5207138811E+003  1.2577458675E+013
  2.5807509713E+003  1.2577097553E+013
  2.6404519772E+003  1.2576730636E+013
  2.7005372040E+003  1.2576355113E+013
  2.7606997432E+003  1.2575974419E+013
  2.8205700711E+003  1.2575592448E+013
  2.8806100928E+003  1.2575207753E+013
  2.9405097575E+003  1.2574823758E+013
  3.0007949905E+003  1.2574438499E+013
  3.0609268392E+003  1.2574056793E+013
  3.1206745721E+003  1.2573681376E+013
  3.1805778400E+003  1.2573310099E+013
