   0.000000000E+00  -3.247773591E+51   2.069218766E+51   3.098987072E+46  -1.178523836E+51   0.000000000E+00
   6.000664461E+01  -5.072499707E+50   4.732473124E+50   5.583279325E+50   5.243252742E+50   1.702849110E+51
   1.200502589E+02  -3.196435442E+50   2.453930981E+50   5.987904989E+50   5.245400529E+50   1.703063889E+51
   1.800163414E+02  -2.516912190E+50   1.797217862E+50   5.965847216E+50   5.246152888E+50   1.703139125E+51
   2.400059214E+02  -2.193264086E+50   1.532385630E+50   5.907280672E+50   5.246402216E+50   1.703164057E+51
   3.000518298E+02  -1.994492579E+50   1.363852252E+50   5.878507269E+50   5.247866943E+50   1.703310530E+51
   3.600482303E+02  -1.861985876E+50   1.246235625E+50   5.863851272E+50   5.248101021E+50   1.703333938E+51
   4.200504306E+02  -1.774367346E+50   1.173990554E+50   5.848561008E+50   5.248184216E+50   1.703342257E+51
   4.800637848E+02  -1.711468655E+50   1.126578349E+50   5.833124655E+50   5.248234348E+50   1.703347271E+51
   5.400150794E+02  -1.665632593E+50   1.095375506E+50   5.818519485E+50   5.248262398E+50   1.703350076E+51
   6.000171697E+02  -1.632381687E+50   1.075473933E+50   5.805184801E+50   5.248277048E+50   1.703351541E+51
   6.600389220E+02  -1.609491723E+50   1.064521276E+50   5.793246822E+50   5.248276376E+50   1.703351473E+51
   7.200511930E+02  -1.593686997E+50   1.059339247E+50   5.782617996E+50   5.248270246E+50   1.703350860E+51
   7.800294953E+02  -1.582746701E+50   1.057854279E+50   5.773155640E+50   5.248263218E+50   1.703350158E+51
   8.400024531E+02  -1.576381329E+50   1.059931374E+50   5.764702625E+50   5.248252670E+50   1.703349103E+51
   9.000028293E+02  -1.573617063E+50   1.064745580E+50   5.757110440E+50   5.248238958E+50   1.703347732E+51
   9.600601107E+02  -1.573309597E+50   1.071292080E+50   5.750241280E+50   5.248223763E+50   1.703346212E+51
   1.020025544E+03  -1.575115460E+50   1.079340596E+50   5.743984958E+50   5.248210093E+50   1.703344845E+51
   1.080034950E+03  -1.578753117E+50   1.088739510E+50   5.738205080E+50   5.248191473E+50   1.703342983E+51
   1.140012684E+03  -1.583668206E+50   1.099048876E+50   5.732794353E+50   5.248175022E+50   1.703341338E+51
   1.200051257E+03  -1.589333807E+50   1.109827933E+50   5.727664201E+50   5.248158328E+50   1.703339669E+51
   1.260026316E+03  -1.595384596E+50   1.120735754E+50   5.722786682E+50   5.248137841E+50   1.703337620E+51
   1.320018299E+03  -1.601478780E+50   1.131473950E+50   5.718136958E+50   5.248132128E+50   1.703337049E+51
   1.380044479E+03  -1.606856614E+50   1.141212312E+50   5.713755026E+50   5.248110724E+50   1.703334908E+51
   1.440034029E+03  -1.610249412E+50   1.148706535E+50   5.709643124E+50   5.248100246E+50   1.703333860E+51
   1.500067729E+03  -1.610217206E+50   1.152526575E+50   5.705796095E+50   5.248105464E+50   1.703334382E+51
   1.560030537E+03  -1.606462856E+50   1.152328110E+50   5.702232348E+50   5.248097602E+50   1.703333596E+51
   1.620060222E+03  -1.598675903E+50   1.147936067E+50   5.698876263E+50   5.248136427E+50   1.703337478E+51
   1.680066021E+03  -1.591215875E+50   1.143590402E+50   5.695747492E+50   5.248122019E+50   1.703336038E+51
   1.740017925E+03  -1.580112667E+50   1.135516222E+50   5.692767768E+50   5.248171322E+50   1.703340968E+51
   1.800063690E+03  -1.574161662E+50   1.132354011E+50   5.689958316E+50   5.248150664E+50   1.703338902E+51
   1.860043431E+03  -1.563317681E+50   1.124234696E+50   5.687271956E+50   5.248188970E+50   1.703342733E+51
   1.920012340E+03  -1.559516362E+50   1.122972991E+50   5.684727118E+50   5.248183747E+50   1.703342210E+51
   1.980030883E+03  -1.552327017E+50   1.118199393E+50   5.682312970E+50   5.248185346E+50   1.703342370E+51
   2.040035505E+03  -1.546542453E+50   1.114760954E+50   5.680006584E+50   5.248225086E+50   1.703346344E+51
   2.100045841E+03  -1.546789787E+50   1.117136128E+50   5.677848527E+50   5.248194868E+50   1.703343323E+51
   2.160028460E+03  -1.539543353E+50   1.111969036E+50   5.675802662E+50   5.248228346E+50   1.703346670E+51
   2.220060203E+03  -1.539645840E+50   1.114033226E+50   5.673856887E+50   5.248244273E+50   1.703348263E+51
   2.280016963E+03  -1.541841684E+50   1.118036247E+50   5.672028263E+50   5.248222826E+50   1.703346118E+51
   2.340006433E+03  -1.536390587E+50   1.114341747E+50   5.670298738E+50   5.248249898E+50   1.703348826E+51
   2.400013395E+03  -1.537620596E+50   1.117243307E+50   5.668641589E+50   5.248264299E+50   1.703350266E+51
   2.460002874E+03  -1.542716611E+50   1.123901536E+50   5.667065261E+50   5.248250186E+50   1.703348854E+51
   2.520060635E+03  -1.539217480E+50   1.121910245E+50   5.665576964E+50   5.248269729E+50   1.703350809E+51
   2.580066058E+03  -1.537187326E+50   1.121323194E+50   5.664145972E+50   5.248281840E+50   1.703352020E+51
   2.640033932E+03  -1.542776064E+50   1.128258947E+50   5.662784760E+50   5.248267643E+50   1.703350600E+51
   2.700062070E+03  -1.544461332E+50   1.131281359E+50   5.661460300E+50   5.248280327E+50   1.703351868E+51
   2.760045926E+03  -1.539902231E+50   1.128014726E+50   5.660204123E+50   5.248316617E+50   1.703355498E+51
   2.820032986E+03  -1.539376488E+50   1.128708244E+50   5.658989548E+50   5.248321304E+50   1.703355966E+51
   2.880043189E+03  -1.544616886E+50   1.135077007E+50   5.657833416E+50   5.248293538E+50   1.703353190E+51
   2.940067244E+03  -1.545578121E+50   1.137173383E+50   5.656701749E+50   5.248297011E+50   1.703353537E+51
