   0.000000000E+00   0.500000000E+04   0.195805482E+02   0.216132838E+02   0.204028752E+02   0.196792694E+02   0.194024665E+02   0.192850242E+02   0.206839232E+02   0.206315963E+02   0.198867117E+02   0.193405482E+02   0.188937453E+02
   0.600066446E+02   0.500000000E+04   0.189131986E+02   0.209459342E+02   0.197355256E+02   0.190119198E+02   0.187351169E+02   0.186176746E+02   0.200165736E+02   0.199642467E+02   0.192193621E+02   0.186731986E+02   0.182263957E+02
   0.120050259E+03   0.500000000E+04   0.179791624E+02   0.200118980E+02   0.188014893E+02   0.180778835E+02   0.178010807E+02   0.176836383E+02   0.190825374E+02   0.190302105E+02   0.182853259E+02   0.177391624E+02   0.172923595E+02
   0.180016341E+03   0.500000000E+04   0.172600589E+02   0.192927945E+02   0.180823858E+02   0.173587801E+02   0.170819772E+02   0.169645349E+02   0.183634339E+02   0.183111070E+02   0.175662224E+02   0.170200589E+02   0.165732560E+02
   0.240005921E+03   0.500000000E+04   0.167114056E+02   0.187441412E+02   0.175337325E+02   0.168101267E+02   0.165333238E+02   0.164158815E+02   0.178147806E+02   0.177624537E+02   0.170175690E+02   0.164714056E+02   0.160246027E+02
   0.300051830E+03   0.350152388E+06  -0.695683660E+01  -0.824683660E+01  -0.768683660E+01  -0.708642804E+01  -0.666683660E+01  -0.629683660E+01  -0.901683660E+01  -0.768683660E+01  -0.733683660E+01  -0.716683660E+01  -0.698683660E+01
   0.360048230E+03   0.251756408E+06  -0.695367654E+01  -0.823367654E+01  -0.767367654E+01  -0.707367654E+01  -0.666367654E+01  -0.629367654E+01  -0.900367654E+01  -0.767367654E+01  -0.732367654E+01  -0.716367654E+01  -0.698367654E+01
   0.420050431E+03   0.209099656E+06  -0.718022834E+01  -0.845022834E+01  -0.790022834E+01  -0.730022834E+01  -0.689022834E+01  -0.652022834E+01  -0.922022834E+01  -0.790022834E+01  -0.755022834E+01  -0.739022834E+01  -0.721022834E+01
   0.480063785E+03   0.183681550E+06  -0.742495869E+01  -0.869202878E+01  -0.814202878E+01  -0.754495869E+01  -0.713495869E+01  -0.677202878E+01  -0.946202878E+01  -0.814202878E+01  -0.779495869E+01  -0.763495869E+01  -0.745495869E+01
   0.540015079E+03   0.166825092E+06  -0.766442126E+01  -0.892442126E+01  -0.837442126E+01  -0.778442126E+01  -0.737442126E+01  -0.700442126E+01  -0.969442126E+01  -0.837442126E+01  -0.803442126E+01  -0.787442126E+01  -0.769442126E+01
   0.600017170E+03   0.154003289E+06  -0.787361575E+01  -0.912544768E+01  -0.858361575E+01  -0.799361575E+01  -0.758361575E+01  -0.722178382E+01  -0.989544768E+01  -0.858361575E+01  -0.824361575E+01  -0.808361575E+01  -0.791178382E+01
